date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,price_ffill_CN_CYB_399006,score_QQQ,score_EWG,score_EWJ,score_GLD,score_CN_CYB_399006,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2012-02-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,0.5,EWG,2012-02-15,1,,,False,False,EWG,3.4673162701113522,3.4673162701113522,False,False,,,0.01585137509958412,0.011147103200482365,0.00792568754979206,0.0032716975752062893,3.2716975752062895e-06,0.011143795032956705,1.7675284779194693,234,0,False,112,91,False,False,False,False,False,1.9900885437942266,3.4673162701113522,1.517587493604056,0.7988107449446322,2.735186806597839,0.9496914960703154,0.7299239645121531,0.8675875680896132,0.47928586906962267,0.5197422485459728,16,0.007925687549791949,1.4887145065601306,0.00792568754979206,0.007925687549791949,1.4887145065601306,0.0,0.0,0.180149523514369,0.180149523514369,EWG,EWG,EWG,EWG,1.4064525166368467,1.4064525166368467,1.4064525166368467,1.0,1.0,1.0,0.7032262583184233,0.7032262583184233,0.7032262583184233,0.7064979558936296,-0.0032716975752062893,0.0,0.0032716975752062893,872,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.656977792181462,0.011143795032956705,0.11464504859938174,66.0023192019881,True,EWG,0.5,0.5,,,EWG,2012-02-15,1.0,False,False,HALF_POSITION_WAIT_DOWN,EWG,2012-02-15,1.0,False,False,114.0,93.0,240.0
2012-02-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-17,0,CN_CYB_399006,0.5,True,False,CN_CYB_399006,3.210292828243529,3.006629180417712,False,False,,,0.012037614238250338,0.008465166419845363,0.006018807119125169,1.4089436677405516,0.0014089436677405516,0.0070442958094811825,1.779979471369616,235,0,False,113,91,False,False,False,False,False,1.8489851400049075,3.006629180417712,1.5342967957653415,0.6159111616270487,3.210292828243529,0.9403742156930581,0.7144927067999852,0.8768690293270743,0.3890731129086755,0.6206268250265652,16,0.005012788312006133,1.4961771172385292,0.006018807119125169,0.005012788312006133,1.4961771172385292,1.0,0.001,0.17529165805264516,0.17529165805264516,EWG,CN_CYB_399006,EWG,CN_CYB_399006,1.4064525166368467,1.4064525166368467,1.4064525166368467,1.0,1.0,1.0,0.7032262583184233,0.7032262583184233,0.7032262583184233,0.7057174094221282,-0.0024911511037049028,0.7032262583184233,0.7057174094221282,873,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.668650033899329,0.0070442958094811825,-0.03840228489978115,128.5107572747083,False,CN_CYB_399006,0.5,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-17,0.0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-17,0.0,True,False,115.0,93.0,241.0
2012-02-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-17,1,,,False,False,CN_CYB_399006,3.685407470757652,3.685407470757652,False,False,,,0.0045973808860406695,0.003232998958555018,0.0022986904430203348,0.0009563772311904639,9.56377231190464e-07,0.0032320394893572413,1.7857324353113277,235,0,False,113,91,True,True,True,True,False,1.675731155076642,2.5543074696075014,1.5045994903895052,0.45964945284452985,3.685407470757652,0.9251668137490423,0.6944006110846317,0.8828624932844834,0.2990236600292471,0.7224227608116294,16,0.0022986904430202237,1.499616365278991,0.0022986904430203348,0.0022986904430202237,1.499616365278991,0.0,0.0,0.1748496330270467,0.1748496330270467,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.4064525166368467,1.4064525166368467,1.4064525166368467,1.0,1.0,1.0,0.7032262583184233,0.7032262583184233,0.7032262583184233,0.7041826355496138,-0.0009563772311904639,0.0,0.0009563772311904639,874,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.674043176702809,0.0032320394893572413,-0.030143427409375922,123.17805544992623,False,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2012-02-17,1.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-17,1.0,False,False,115.0,93.0,241.0
2012-02-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-17,2,,,False,False,CN_CYB_399006,4.466248993277141,4.466248993277141,False,False,,,0.02188323394813474,0.015388864729253491,0.01094161697406737,0.042275946674586895,4.22759466745869e-05,0.015345938203754184,1.813136174912055,235,0,False,113,91,False,False,False,False,False,1.5207631221770308,2.2441296432454996,1.4264024649620275,0.46212412608551845,4.466248993277141,0.9134525005752301,0.6888872568822801,0.8822345560783768,0.3217983048674201,0.8283695606866172,16,0.010941616974067259,1.5160245931559166,0.01094161697406737,0.010941616974067259,1.5160245931559166,0.0,0.0,0.16028297182957701,0.16028297182957701,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.4064525166368467,1.5,1.5,1.0,1.0,1.0,0.7032262583184233,0.75,0.75,0.7077240533254131,0.042275946674586895,0.042275946674586895,0.0,875,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.6997329398429066,0.015345938203754184,-0.005971661307137666,139.29013190372444,False,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2012-02-17,2.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-17,2.0,False,False,115.0,93.0,241.0
2012-02-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,EWG,0.5,EWG,2012-02-22,0,EWG,0.5,True,False,EWG,1.851933019162932,,False,False,,,0.030778417109977196,0.023083812832482897,0.015389208554988598,1.5056407433445198,0.0015056407433445198,0.021543416160026085,1.8521973220829833,236,0,False,114,91,False,False,False,False,False,1.3058756163133944,1.851933019162932,1.344344228759573,0.5254603501570465,,0.8787784937970767,0.6647919491792116,0.8829707947567105,0.36986207915246627,0.8957354299893988,16,0.01437381934643378,1.5378156567826906,0.015389208554988598,0.01437381934643378,1.5378156567826906,1.0,0.001,0.15989074757264418,0.15989074757264418,CN_CYB_399006,EWG,CN_CYB_399006,EWG,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.7556407433445197,-0.005640743344519694,0.75,0.7556407433445197,876,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7363509939268469,0.021543416160026085,0.11805812912083624,24.548120611103055,True,EWG,0.5,0.5,EWG,0.5,EWG,2012-02-22,0.0,True,False,HALF_POSITION_WAIT_DOWN,EWG,2012-02-22,0.0,True,False,116.0,93.0,242.0
2012-02-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,0.5,EWG,2012-02-22,1,,,False,False,EWG,1.5953982750312061,1.5953982750312061,False,False,,,0.008355480650038327,0.006266610487528745,0.004177740325019164,0.001556896160077481,1.5568961600774812e-06,0.0062650438349067805,1.86380141949673,236,0,False,114,91,False,False,False,False,False,1.1627399852168674,1.5953982750312061,1.2950230060549504,0.5719985763550879,,0.8696080857963839,0.6649426335604383,0.8909079277497715,0.41384025229747534,0.9360909637033352,16,0.004177740325019164,1.5442402512644775,0.004177740325019164,0.004177740325019164,1.5442402512644775,0.0,0.0,0.1582669300010986,0.1582669300010986,EWG,EWG,EWG,EWG,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.7515568961600775,-0.001556896160077481,0.0,0.001556896160077481,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7472293090165825,0.0062650438349067805,0.12365247957211367,18.58213446114653,True,EWG,0.5,0.5,,,EWG,2012-02-22,1.0,False,False,HALF_POSITION_WAIT_DOWN,EWG,2012-02-22,1.0,False,False,116.0,93.0,242.0
2012-02-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,0.5,EWG,2012-02-22,2,,,False,False,EWG,1.4608425293034712,1.4608425293034712,False,False,,,0.011338812257828401,0.008504109193371301,0.005669406128914201,0.0021080997875588814,2.1080997875588816e-06,0.00850198316607309,1.8796474277901944,236,0,False,114,91,False,False,False,False,False,1.046739200256702,1.4608425293034712,1.2403869110968957,0.5679027192200372,,0.8714971884511238,0.6931745414028712,0.8991237704554795,0.43998024299832716,0.9504024255382729,16,0.005669406128914201,1.5529951764095122,0.005669406128914201,0.005669406128914201,1.5529951764095122,0.0,0.0,0.15772181399221985,0.15772181399221985,EWG,EWG,EWG,EWG,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.7521080997875589,-0.0021080997875588814,0.0,0.0021080997875588814,878,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.762084223189111,0.00850198316607309,0.13185448321534832,12.464592910609543,True,EWG,0.5,0.5,,,EWG,2012-02-22,2.0,False,False,HALF_POSITION_WAIT_DOWN,EWG,2012-02-22,2.0,False,False,116.0,93.0,242.0
2012-02-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,1.0,,,0,EWG,1.0,False,True,EWG,1.2645297356438303,1.2645297356438303,False,False,,,-0.00689941799569993,-0.005174563496774948,-0.003449708997849965,0.7513003697198786,0.0007513003697198786,-0.005921976215026548,1.8685162004301852,237,0,False,114,92,False,False,False,False,False,0.9427178886773504,1.2645297356438303,1.111357975057428,0.5373283939386955,,0.8765539828903341,0.7059757863864525,0.8868057957811682,0.45145598160235345,0.9542694204689343,16,-0.00394798414335118,1.5468639760783467,-0.003449708997849965,-0.00394798414335118,1.5468639760783467,0.5,0.0005,0.15641940032295076,0.15641940032295076,EWG,EWG,EWG,EWG,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,0.7486996302801214,0.7513003697198786,0.7513003697198786,0.0,879,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7516492023305115,-0.005921976215026548,0.11971879917927586,7.122656061215366,True,EWG,0.5,1.0,EWG,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,116.0,94.0,243.0
2012-02-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.2174461401023766,1.2174461401023766,False,False,,,0.011723529845704128,0.017585294768556192,0.011723529845704128,0.008640698160126137,8.640698160126137e-06,0.01757650212117201,1.9013581793904906,237,0,False,114,92,False,False,False,False,False,0.9260012212016293,1.2174461401023766,1.1278063490268027,0.5788848257035659,,0.8922869408876165,0.7350097672223467,0.8982387136625595,0.5021807400907914,0.9296804943190966,16,0.011723529845704128,1.5649986820691457,0.011723529845704128,0.011723529845704128,1.5649986820691457,0.0,0.0,0.15752419388256222,0.15752419388256222,EWG,EWG,EWG,EWG,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.4913593018398739,0.008640698160126137,0.008640698160126137,0.0,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.782437068250823,0.01757650212117201,0.12812879455062798,2.500935111350637,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,116.0,94.0,243.0
2012-02-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-29,0,CN_CYB_399006,0.5,True,False,CN_CYB_399006,4.400594420641002,1.0329020638873962,False,False,,,-0.015021394155929069,-0.022532091233893603,-0.015021394155929069,2.2615257447491737,0.0022615257447491737,-0.024742660074234202,1.8543135202784669,238,0,False,115,92,False,False,False,False,False,0.8610519878362977,1.0329020638873962,0.9692077950952189,,4.400594420641002,0.8979764220242851,0.7089594213094389,0.8442948132764385,0.12017829910392241,0.8483543259374059,16,-0.016498862064695086,1.5391779846822573,-0.015021394155929069,-0.016498862064695086,1.5391779846822573,1.5,0.0015,0.1596296382729956,0.1596296382729956,EWG,CN_CYB_399006,EWG,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,1.5115257447491737,-0.7615257447491737,0.75,1.5115257447491737,881,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7383348337673783,-0.024742660074234202,0.007181927320566661,113.99798677218455,True,CN_CYB_399006,1.0,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-29,0.0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,0.0,True,False,117.0,94.0,244.0
2012-03-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-29,1,,,False,False,CN_CYB_399006,3.5158457749722496,3.5158457749722496,False,False,,,0.010620937253515317,0.007965702940136488,0.005310468626757658,0.001975687991392361,1.975687991392361e-06,0.007963711514401561,1.869080738211219,238,0,False,115,92,False,False,False,False,False,0.8527393943020738,0.9733840543692556,0.8774232539043783,,3.5158457749722496,0.910790596289254,0.7273180883817725,0.8213243531101803,0.03177458232946284,0.7939215690514546,16,0.005310468626757547,1.5473517410809083,0.005310468626757658,0.005310468626757547,1.5473517410809083,0.0,0.0,0.1513137173758812,0.1513137173758812,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.7519756879913924,-0.001975687991392361,0.0,0.001975687991392361,882,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.752178430898937,0.007963711514401561,0.021076227946697834,103.15603332770657,True,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2012-02-29,1.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,1.0,False,False,117.0,94.0,244.0
2012-03-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-29,2,,,False,False,CN_CYB_399006,3.113014797560229,3.113014797560229,False,False,,,0.019538451187512518,0.014653838390634388,0.009769225593756259,0.003610551164394571,3.610551164394571e-06,0.014650174931036597,1.8964630979862442,238,0,False,115,92,False,False,False,False,False,0.8226772756710579,0.821946201648535,0.7147183316477628,,3.113014797560229,0.9222487197110544,0.6870555708953663,0.707730323691658,0.0009822033830302335,0.7819019309477964,16,0.009769225593756259,1.5624681693124192,0.009769225593756259,0.009769225593756259,1.5624681693124192,0.0,0.0,0.1509970495887515,0.1509970495887515,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.7536105511643946,-0.003610551164394571,0.0,0.003610551164394571,883,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7778481514219957,0.014650174931036597,0.042947642469210345,98.63205133520226,True,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2012-02-29,2.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,2.0,False,False,117.0,94.0,244.0
2012-03-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2012-02-29,3,,,False,False,CN_CYB_399006,2.7354065019310405,2.7354065019310405,False,False,,,0.0022437208811223464,0.0016827906608417598,0.0011218604405611732,0.000419990908432033,4.19990908432033e-07,0.001682369963176722,1.8996536505385693,238,0,False,115,92,False,False,False,False,False,0.7079090067839542,0.6655381469667934,0.5339399644598848,,2.7354065019310405,0.8727760102592744,0.5996041282506439,0.5206651684458898,0.010300050417130002,0.7694118332943831,16,0.0011218604405611732,1.5642210405412067,0.0011218604405611732,0.0011218604405611732,1.5642210405412067,0.0,0.0,0.14698873823715716,0.14698873823715716,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,0.750419990908432,-0.000419990908432033,0.0,0.000419990908432033,884,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7808391497510374,0.001682369963176722,0.0475347680372018,96.88858428076989,True,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2012-02-29,3.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,3.0,False,False,117.0,94.0,244.0
2012-03-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,2.1987672789389454,2.1987672789389454,False,False,,,-0.011232995772811671,-0.008424746829608754,-0.005616497886405836,0.7521240815567634,0.0007521240815567634,-0.00917053445619398,1.8822328112814706,239,0,False,115,93,False,False,False,False,False,0.5374065821116256,,0.33842201878900613,,2.1987672789389454,0.6859220611168926,0.0781566753121633,0.2638540289216972,0.08038499923259301,0.7194357890256899,16,-0.006113689637462616,1.554657878574949,-0.005616497886405836,-0.006113689637462616,1.554657878574949,0.5,0.0005,0.1445242472308895,0.1445242472308895,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,0.7478759184432366,0.7521240815567634,0.7521240815567634,0.0,885,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7645079029673063,-0.00917053445619398,0.037636742839966875,84.36091758485547,True,CN_CYB_399006,0.5,1.0,CN_CYB_399006,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,117.0,95.0,245.0
2012-03-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.7304420830072216,1.7304420830072216,False,False,,,-0.0020909914229396698,-0.0031364871344095047,-0.0020909914229396698,0.0015731778191947487,1.5731778191947487e-06,-0.003138055377976734,1.8763262604854245,239,0,False,115,93,False,False,False,False,False,0.4466057075755854,,,,1.7304420830072216,0.6056847880692533,0.0022283142317689464,0.1356105100231838,0.15816268463820704,0.6552627498561239,16,-0.0020909914229396698,1.5514071022852431,-0.0020909914229396698,-0.0020909914229396698,1.5514071022852431,0.0,0.0,0.14449279586321456,0.14449279586321456,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.5015731778191947,-0.0015731778191947487,0.0,0.0015731778191947487,886,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7589707794529172,-0.003138055377976734,0.03649910359227082,75.89704899379096,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
2012-03-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.532820059528147,1.532820059528147,False,False,,,0.01658948042761632,0.02488422064142448,0.01658948042761632,0.012140015496506784,1.2140015496506785e-05,0.024871778531103672,1.922993831688312,239,0,False,115,93,False,False,False,False,False,0.43247905965062494,,,,1.532820059528147,0.6127727409749348,0.002541586484199332,0.13079052308102967,0.20713012900173666,0.6444130309737981,16,0.01658948042761632,1.577144140043869,0.01658948042761632,0.01658948042761632,1.577144140043869,0.0,0.0,0.14239166935386408,0.14239166935386408,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.4878599845034932,0.012140015496506784,0.012140015496506784,0.0,887,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.802719511122153,0.024871778531103672,0.0545791190473115,70.40243265155384,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
2012-03-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5653869771311517,1.5653869771311517,False,False,,,0.02099251673887359,0.031488775108310385,0.02099251673887359,0.015263750739800352,1.5263750739800353e-05,0.031473030720756245,1.983516275628863,239,0,False,115,93,False,False,False,False,False,0.4418604708996514,,,,1.5653869771311517,0.6320595315155597,0.0006342683972904162,0.14252115271129884,0.23015828659284732,0.665495403365125,16,0.02099251673887359,1.6102523648033564,0.02099251673887359,0.02099251673887359,1.6102523648033564,0.0,0.0,0.1352838503565503,0.1352838503565503,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.4847362492601996,0.015263750739800352,0.015263750739800352,0.0,888,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.8594565576766071,0.031473030720756245,0.07733738950465696,65.6678883923363,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
2012-03-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.6709077115431064,1.6709077115431064,False,False,,,0.010749784618549585,0.016124676927824377,0.010749784618549585,0.007934398845905521,7.934398845905522e-06,0.016116614589360534,2.015483842974897,239,0,False,115,93,False,False,False,False,False,0.4435984552749326,,,,1.6709077115431064,0.6477117413228342,0.0008156267810743856,0.09563092706777188,0.28162346170543917,0.6880080039141425,16,0.010749784618549585,1.6275622309065025,0.010749784618549585,0.010749784618549585,1.6275622309065025,0.0,0.0,0.1361213747051476,0.1361213747051476,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.4920656011540945,0.007934398845905521,0.007934398845905521,0.0,889,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.88942470236234,0.016116614589360534,0.08950665767272525,66.23408141030795,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
2012-03-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.8108747003345265,1.8108747003345265,False,False,,,0.008052922842058496,0.012079384263087745,0.008052922842058496,0.005967607112105533,5.967607112105533e-06,0.012073344570956213,2.039817473888328,239,0,False,115,93,False,False,False,False,False,0.5564842249358073,,,,1.8108747003345265,0.6443569822055586,0.009733138533623897,0.10251564443592642,0.38017887601495803,0.7100115503909064,16,0.008052922842058496,1.6406688639726412,0.008052922842058496,0.008052922842058496,1.6406688639726412,0.0,0.0,0.1360774314075126,0.1360774314075126,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.4940323928878945,0.005967607112105533,0.005967607112105533,0.0,890,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.912236377834837,0.012073344570956213,0.09844429339350302,64.44594217395372,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
2012-03-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.3834984469745715,1.3834984469745715,False,False,,,-0.045331785254549506,-0.06799767788182426,-0.045331785254549506,0.036479350033852276,3.647935003385228e-05,-0.06803167672076516,1.9010452709353893,239,0,False,115,93,False,False,False,False,False,0.675141592019705,,,,1.3834984469745715,0.6677077163188141,0.02476538475477219,0.04841451818745246,0.4929008830855518,0.5897059273498328,16,-0.045331785254549506,1.5662944153572078,-0.045331785254549506,-0.045331785254549506,1.5662944153572078,0.0,0.0,0.1533153642812145,0.1533153642812145,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.5364793500338523,-0.036479350033852276,0.0,0.036479350033852276,891,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.7821437307642904,-0.06803167672076516,0.04948227196832389,57.71191634192306,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,117.0,95.0,245.0
