date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_SPY,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_SPY,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_SPY,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2011-12-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.29537019313016155,0.29537019313016155,False,0.016942571552651886,0.016942571552651886,0.016942571552651886,0.0,0.0,0.0,0.0,0.016942571552651886,1.7420563403771843,157,0,False,73,66,0.05582619054788873,,,0.29537019313016155,0.05582619054788873,-0.20368248615774953,-0.7621134263659672,0.29537019313016155,0.0028245327333412673,0.13367379645887845,0.7470424229706134,0.0591893726596856,66,,,1.0,1.0,1.0,0.016942571552651886,1.75977307866018,-0.08085306590107844,1.0,1.0,False,False,False,False,0.016942571552651886,1.75977307866018,0.016942571552651886,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.638683613313917,0.016942571552651886,False,False,False,False,0.03585318116844638,9.779387211842106,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.35698125713555595,0.35698125713555595,False,-0.014597355557210645,-0.014597355557210645,-0.014597355557210645,0.0,0.0,0.0,0.0,-0.014597355557210645,1.7166269245760053,157,0,False,73,66,0.12870209273554445,,,0.35698125713555595,0.12870209273554445,-0.26480566925251536,-0.7842647438274458,0.35698125713555595,0.015167728290318205,0.20368606980516069,0.793031198137699,0.08742572330803511,66,,,1.0,1.0,1.0,-0.014597355557210645,1.7340850453309702,-0.09427018050744052,1.0,1.0,False,False,False,False,-0.014597355557210645,1.7340850453309702,-0.014597355557210645,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6147631659645991,-0.014597355557210645,False,False,False,False,0.01949159069522821,14.932786755768301,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.369439090572381,0.369439090572381,False,-0.009339112695980423,-0.009339112695980423,-0.009339112695980423,0.0,0.0,0.0,0.0,-0.009339112695980423,1.7005951522704357,157,0,False,73,66,0.15683605037189974,,,0.369439090572381,0.15683605037189974,-0.35817151280721404,-0.8158842886948292,0.369439090572381,0.02397394286973864,0.2849528567202315,0.8298855342242548,0.09953293296246668,66,,,1.0,1.0,1.0,-0.009339112695980423,1.71789022966821,-0.10272889336379154,1.0,1.0,False,False,False,False,-0.009339112695980423,1.71789022966821,-0.009339112695980423,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5996827107803375,-0.009339112695980423,False,False,False,False,0.009153748071505818,20.04527564079707,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.32491631415936073,0.32491631415936073,False,-0.010645965081414466,-0.010645965081414466,-0.010645965081414466,0.0,0.0,0.0,0.0,-0.010645965081414466,1.682490675661742,157,0,False,73,66,0.11798331662819672,,,0.32491631415936073,0.11798331662819672,-0.4918964026395478,-0.8446317843720935,0.32491631415936073,0.014808391304723667,0.35233272267655247,0.8574321435055708,0.08471886385494076,66,,,1.0,1.0,1.0,-0.010645965081414577,1.699601630269459,-0.11228121023360271,1.0,1.0,False,False,False,False,-0.010645965081414577,1.699601630269459,-0.010645965081414466,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5826525445000277,-0.010645965081414466,False,False,False,False,-0.001996776888003926,21.626321550016485,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.2997129359978792,0.2997129359978792,False,0.003614359050955862,0.003614359050955862,0.003614359050955862,0.0,0.0,0.0,0.0,0.003614359050955862,1.6885718010634687,157,0,False,73,66,0.0744773769463325,,,0.2997129359978792,0.0744773769463325,-0.5853015670314083,-0.8676241854285914,0.2997129359978792,0.0064514956563718195,0.4235442505226352,0.881284689405089,0.07909591004441263,66,,,1.0,1.0,1.0,0.003614359050955862,1.7057446008048427,-0.10907267579110702,1.0,1.0,False,False,False,False,0.003614359050955862,1.7057446008048427,0.003614359050955862,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5883728190487596,0.003614359050955862,False,False,False,False,0.0014222362279072698,21.276690827885133,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.27769314560004843,0.27769314560004843,False,0.0014823538261383717,0.0014823538261383717,0.0014823538261383717,0.0,0.0,0.0,0.0,0.0014823538261383717,1.6910748619334846,157,0,False,73,66,0.05332897853817453,,,0.27769314560004843,0.05332897853817453,-0.6255742986614898,-0.8619677248797566,0.27769314560004843,0.0036346098287446393,0.4813312601666566,0.8795764745600988,0.07476212687077488,66,,,1.0,1.0,1.0,0.0014823538261383717,1.7082731178402606,-0.10775200626325476,1.0,1.0,False,False,False,False,0.0014823538261383717,1.7082731178402606,0.0014823538261383717,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5907273495744108,0.0014823538261383717,False,False,False,False,0.002791471533158063,21.345852575995156,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.20011622061789502,0.20011622061789502,False,-0.010691442226524628,-0.010691442226524628,-0.010691442226524628,0.0,0.0,0.0,0.0,-0.010691442226524628,1.6729948327463946,157,0,False,73,66,,,,0.20011622061789502,-0.007714728165614249,-0.6563246270731518,-0.8409810807497144,0.20011622061789502,8.295360394039442e-05,0.5330916850669156,0.8295962250961569,0.04363679045200286,66,,,1.0,1.0,1.0,-0.010691442226524628,1.6900092144937464,-0.11729142414002358,1.0,1.0,False,False,False,False,-0.010691442226524628,1.6900092144937464,-0.010691442226524628,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5737201800182834,-0.010691442226524628,False,False,False,False,-0.008030473561402407,16.409445834521783,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.2582306832038219,0.2582306832038219,False,0.03025994839091206,0.03025994839091206,0.03025994839091206,0.0,0.0,0.0,0.0,0.03025994839091206,1.723619570043563,157,0,False,73,66,0.04243266988080707,,,0.2582306832038219,0.04243266988080707,-0.6610066767300569,-0.8238718706213458,0.2582306832038219,0.0025971046194884773,0.555140379407036,0.8025613030189496,0.07323147960259258,66,,,1.0,1.0,1.0,0.03025994839091206,1.741148806104493,-0.09058070819028519,1.0,1.0,False,False,False,False,0.03025994839091206,1.741148806104493,0.03025994839091206,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6213408714473736,0.03025994839091206,False,False,False,False,0.0213523515158196,15.176599324425066,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.3127987534498271,0.3127987534498271,False,0.001936678742944009,0.001936678742944009,0.001936678742944009,0.0,0.0,0.0,0.0,0.001936678742944009,1.7269576674257887,157,0,False,73,66,0.03329057062909291,,,0.3127987534498271,0.03329057062909291,-0.6585985160838415,-0.8187771420425807,0.3127987534498271,0.0017734943517645485,0.5661626493695596,0.8052989901037766,0.10892682433506473,66,,,1.0,1.0,1.0,0.001936678742944009,1.744520851985578,-0.08881945517941414,1.0,1.0,False,False,False,False,0.001936678742944009,1.744520851985578,0.001936678742944009,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.624480887848172,0.001936678742944009,False,False,False,False,0.02216856004573775,9.574449808489078,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.3877686674106706,0.3877686674106706,False,0.008858871446083327,0.008858871446083327,0.008858871446083327,0.0,0.0,0.0,0.0,0.008858871446083327,1.7422565633943417,157,0,False,73,66,0.0482053542919707,,,0.3877686674106706,0.0482053542919707,-0.6614639423844721,-0.8113768684959688,0.3877686674106706,0.004052549610504719,0.5868126597232053,0.8056336156685572,0.16085594191509622,66,,,1.0,1.0,1.0,0.008858871446083327,1.7599753379483298,-0.0807474238686765,1.0,1.0,False,False,False,False,0.008858871446083327,1.7599753379483298,0.008858871446083327,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6388719552002382,0.008858871446083327,False,False,False,False,0.029370703074653504,4.176696775123983,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.48359606105820774,0.48359606105820774,False,0.008940607294342762,0.008940607294342762,0.008940607294342762,0.0,0.0,0.0,0.0,0.008940607294342762,1.7578333951336416,157,0,False,73,66,0.08456637086381602,,,0.48359606105820774,0.08456637086381602,-0.6584407344477257,-0.7969219738142717,0.48359606105820774,0.013086789406278498,0.5982366166485124,0.7948285721907304,0.22668582067337173,66,,,1.0,1.0,1.0,0.008940607294342762,1.775710586292654,-0.07252874758117334,1.0,1.0,False,False,False,False,0.008940607294342762,1.775710586292654,0.008940607294342762,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6535244657573953,0.008940607294342762,False,False,False,False,0.036647959816677345,-1.436581931546003,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5463406589179265,0.5463406589179265,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7578333951336416,157,0,False,73,66,0.10187188900486266,,,0.5463406589179265,0.10187188900486266,-0.652859257120815,-0.7878167236105702,0.5463406589179265,0.02026957302031729,0.6053989029952385,0.794270628579397,0.27671621051515927,66,,,1.0,1.0,1.0,0.0,1.775710586292654,-0.07252874758117334,1.0,1.0,False,False,False,False,0.0,1.775710586292654,0.0,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6535244657573953,0.0,False,False,False,False,0.03510808772721585,-3.8645875987823404,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5830705478099294,0.5830705478099294,False,0.0007911850348163441,0.0007911850348163441,0.0007911850348163441,0.0,0.0,0.0,0.0,0.0007911850348163441,1.7592241666095718,157,0,False,73,66,0.11761422959568946,,,0.5830705478099294,0.11761422959568946,-0.6555015187622488,-0.8002775483279447,0.5830705478099294,0.028615822754839204,0.6285750901302857,0.8076696201120274,0.3142316105274583,66,,,1.0,1.0,1.0,0.0007911850348163441,1.7771155019346938,-0.07179494620603721,1.0,1.0,False,False,False,False,0.0007911850348163441,1.7771155019346938,0.0007911850348163441,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6548327095694053,0.0007911850348163441,False,False,False,False,0.03455858315063898,-6.3285646530319974,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5233824205423607,0.5233824205423607,False,-0.013123537061118351,-0.013123537061118351,-0.013123537061118351,0.0,0.0,0.0,0.0,-0.013123537061118351,1.7361369230602561,157,0,False,73,66,0.07749079347932919,,,0.5233824205423607,0.07749079347932919,-0.6817629846877449,-0.8153553359429491,0.5233824205423607,0.014541596095818177,0.6782418594690647,0.820446749288127,0.2958363320768428,66,,,1.0,1.0,1.0,-0.013123537061118351,1.753793460783166,-0.08397627962981957,1.0,1.0,False,False,False,False,-0.013123537061118351,1.753793460783166,-0.013123537061118351,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6331154511754202,-0.013123537061118351,False,False,False,False,0.019533958289928544,-5.459564272802606,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5071866350859768,0.5071866350859768,False,0.010334094337747901,0.010334094337747901,0.010334094337747901,0.0,0.0,0.0,0.0,0.010334094337747901,1.754078325806408,157,0,False,73,66,0.06275570290210708,,,0.5071866350859768,0.06275570290210708,-0.702994366759958,-0.8235110564404801,0.5071866350859768,0.010957149316847103,0.722935535806231,0.833655011000562,0.30727941063205955,66,,,1.0,1.0,1.0,0.010334094337747901,1.7719173278558247,-0.07451000408789932,1.0,1.0,False,False,False,False,0.010334094337747901,1.7719173278558247,0.010334094337747901,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6499922203123008,0.010334094337747901,False,False,False,False,0.028557616155763688,-3.232809015357382,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2011-12-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.45563276065529457,0.45563276065529457,False,-0.004915801693255228,-0.004915801693255228,-0.004915801693255228,0.0,0.0,0.0,0.0,-0.004915801693255228,1.7454556246023067,157,0,False,73,66,0.03768039335109408,,,0.45563276065529457,0.03768039335109408,-0.7026010797185809,-0.8139728499490921,0.45563276065529457,0.0046953219674320534,0.7406583350006766,0.831711286518604,0.2954858963587934,66,,,1.0,1.0,1.0,-0.004915801693255228,1.7632069336552427,-0.07905952937689475,1.0,1.0,False,False,False,False,-0.004915801693255228,1.7632069336552427,-0.004915801693255228,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6418811857618316,-0.004915801693255228,False,False,False,False,0.021687345410342118,-2.097561550011501,False,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.49064665346811287,0.49064665346811287,False,0.01752966113531529,0.01752966113531529,0.01752966113531529,0.0,0.0,0.0,0.0,0.01752966113531529,1.7760528702283154,157,0,False,73,66,0.09966473708565826,,,0.49064665346811287,0.09966473708565826,-0.6615577205028244,-0.8205407721277992,0.49064665346811287,0.029521062398346398,0.6569707156425588,0.8434965332803268,0.34102187979360643,66,,,1.0,1.0,1.0,0.01752966113531529,1.7941153537136574,-0.06291575500107405,1.0,1.0,False,False,False,False,0.01752966113531529,1.7941153537136574,0.01752966113531529,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6706628065726863,0.01752966113531529,False,False,False,False,0.038347023147055515,2.9478275599575228,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5365122050388753,0.5365122050388753,False,0.0026622645228182584,0.0026622645228182584,0.0026622645228182584,0.0,0.0,0.0,0.0,0.0026622645228182584,1.7807811927753738,157,0,False,73,66,0.19520009507098735,,,0.5365122050388753,0.19520009507098735,-0.6036728659656314,-0.8542078661213409,0.5365122050388753,0.08915608666781283,0.5389647470157835,0.8174651459598803,0.3942664364314038,66,,,1.0,1.0,1.0,0.0026622645228182584,1.7988917633696928,-0.06042098886072145,1.0,1.0,False,False,False,False,0.0026622645228182584,1.7988917633696928,0.0026622645228182584,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6751105528922168,0.0026622645228182584,False,False,False,False,0.03982983031407872,8.082932292428177,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.5675558111878409,0.5675558111878409,False,-0.002577043049220018,-0.002577043049220018,-0.002577043049220018,0.0,0.0,0.0,0.0,-0.002577043049220018,1.7761920429803504,157,0,False,73,66,0.30793333216257923,,,0.5675558111878409,0.30793333216257923,-0.5417071884387086,-0.8735947853227476,0.5675558111878409,0.17262818293860227,0.4366140667211148,0.8249239469952332,0.4423068795467143,66,,,1.0,1.0,1.0,-0.002577043049220018,1.7942559418546018,-0.06284232442057092,1.0,1.0,False,False,False,False,-0.002577043049220018,1.7942559418546018,-0.002577043049220018,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6707937208852108,-0.002577043049220018,False,False,False,False,0.03606739717689211,13.386188096121124,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.6179842980158694,0.6179842980158694,False,0.002427146019226889,0.002427146019226889,0.002427146019226889,0.0,0.0,0.0,0.0,0.002427146019226889,1.7805031204268527,157,0,False,73,66,0.41140365459390904,,,0.6179842980158694,0.41140365459390904,-0.47653313163604616,-0.8705845625841022,0.6179842980158694,0.26101852930702374,0.34906593672537745,0.8296495169216472,0.4996658172393298,66,,,1.0,1.0,1.0,0.002427146019226889,1.7986108630213484,-0.06056770589890037,1.0,1.0,False,False,False,False,0.002427146019226889,1.7986108630213484,0.002427146019226889,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6748489812138065,0.002427146019226889,False,False,False,False,0.037422120085503385,14.924304966441552,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.7155829837642822,0.7155829837642822,False,0.008670621547063995,0.008670621547063995,0.008670621547063995,0.0,0.0,0.0,0.0,0.008670621547063995,1.7959411891474404,157,0,False,73,66,0.5498773133685781,,,0.7155829837642822,0.5498773133685781,-0.37384066556991713,-0.8475685579186478,0.7155829837642822,0.36926582432345156,0.2125758186473623,0.7792172593209072,0.5755048547394358,66,,,1.0,1.0,1.0,0.008670621547063995,1.8142059371250447,-0.0524222440076596,1.0,1.0,False,False,False,False,0.008670621547063995,1.8142059371250447,0.008670621547063995,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.689370962878397,0.008670621547063995,False,False,False,False,0.04538194940854545,20.30054706985297,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.8113373388050922,0.8113373388050922,False,0.0005420702978786718,0.0005420702978786718,0.0005420702978786718,0.0,0.0,0.0,0.0,0.0005420702978786718,1.796914715522814,157,0,False,73,66,0.7002855586984795,,,0.8113373388050922,0.7002855586984795,-0.241531396162059,-0.8202191366271218,0.8113373388050922,0.48312834245195424,0.08539201656130258,0.7197683724552095,0.6511294810158235,66,,,1.0,1.0,1.0,0.0005420702978786718,1.8151893642777954,-0.051908590251205644,1.0,1.0,False,False,False,False,0.0005420702978786718,1.8151893642777954,0.0005420702978786718,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.690286720699472,0.0005420702978786718,False,False,False,False,0.04457758366059772,22.882020855339086,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
2012-01-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,SPY,1.0,SPY,1.0,,,0,,,False,False,SPY,0.8990555849226398,0.8990555849226398,False,0.0023992312974197016,0.0023992312974197016,0.0023992312974197016,0.0,0.0,0.0,0.0,0.0023992312974197016,1.8012259295470903,157,0,False,73,66,0.8586513829301377,,,0.8990555849226398,0.8586513829301377,-0.08533367670305625,-0.7959057384882935,0.8990555849226398,0.5908493873661945,0.00995688652742599,0.6802799541015979,0.7181264474719713,66,,,1.0,1.0,1.0,0.0023992312974197016,1.819544423411314,-0.049633899668121595,1.0,1.0,False,False,False,False,0.0023992312974197016,1.819544423411314,0.0023992312974197016,0.0,0.0,SPY,SPY,SPY,SPY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,168,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.694342109501387,0.0023992312974197016,False,False,False,False,0.045998117819700424,23.727505262913173,True,False,0.0,SPY,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,76,67,166,1.0,1.0
