date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_BTC-USD,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_BTC-USD,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_BTC-USD,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2010-12-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,QQQ,0.25,QQQ,2010-12-23,0,QQQ,0.25,True,False,QQQ,0.6903748378405876,0.5615873594565333,False,-0.02104028887019227,-0.02104028887019227,-0.02104028887019227,0.0,0.0,1.25,0.00125,-0.022263988509104493,1.7019411887750087,101,0,False,44,42,0.6903748378405876,0.039394406031617146,0.5615873594565333,,0.6903748378405876,0.039394406031617146,0.5615873594565333,,0.8711177452799137,0.010890060055479212,0.2254888264436089,,15,,,1.0,1.0,1.0,-0.022263988509104382,1.6642052064898223,-0.047112167898639035,1.0,1.0,False,False,False,False,-0.022263988509104382,1.6642052064898223,-0.02104028887019227,1.25,0.00125,CN_CYB_399006,QQQ,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,111,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.540296972200696,-0.022263988509104493,False,False,False,False,0.04511520803099489,-4.3611477941453956,False,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2010-12-23,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-12-23,0,True,False,47,44,109,1.0,1.0
2010-12-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-12-23,1,,,False,False,QQQ,0.6399128379522638,0.6399128379522638,False,0.0,8.797778537583678e-05,0.0,8.797778537583678e-05,0.75,0.0,0.0,8.79777853759478e-05,1.7020909217916371,101,0,False,44,42,0.6399128379522638,,0.260302687966913,,0.6399128379522638,-0.005015564472584444,0.260302687966913,,0.8599801511910583,0.00021289446037964233,0.05822268658483698,,15,,,1.0,1.0,1.0,8.79777853759478e-05,1.6643516195783004,-0.04702833493745917,1.0,1.0,False,False,False,False,8.79777853759478e-05,1.6643516195783004,8.797778537583678e-05,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.24997800748850846,0.24997800748850846,0.24997800748850846,0.0,0.0,0.0,111,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5404324841171315,8.79777853759478e-05,False,False,False,False,0.043118133067699516,-5.20941408790615,False,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-12-23,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-12-23,1,False,False,47,44,109,1.0,1.0
2010-12-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-12-23,2,,,False,False,QQQ,0.5925092385698825,0.5925092385698825,False,0.000547586204809436,0.00022486487358556838,0.000136896551202359,8.798036517911128e-05,0.7500219925114915,0.0,0.0,0.00022486487358563956,1.702473662251597,101,0,False,44,42,0.5925092385698825,,,,0.5925092385698825,-0.03164553513015167,-0.07445280243119046,,0.8471768818860042,0.010078711023496778,0.004607829572302435,,15,,,1.0,1.0,1.0,0.0002248743365782513,1.664725889544586,-0.04681403606650025,1.0,1.0,False,False,False,False,0.0002248743365782513,1.664725889544586,0.00022487433657819578,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.24997800748850846,0.2500586625873632,0.2500586625873632,0.2500586625873632,0.0,0.0,0.0,111,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5407788732729397,0.00022486487358563956,False,False,False,False,0.04187675784042999,-6.678956494888826,False,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-12-23,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-12-23,2,False,False,47,44,109,1.0,1.0
2010-12-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.536316866118062,0.536316866118062,False,-0.0018259598626307882,-0.0003686261771511844,-0.00045648996565769706,8.797090403647594e-05,0.7499413374126368,0.7503058907088593,0.0007503058907088594,-0.0011186554854678565,1.7005691807504548,102,0,False,44,43,0.536316866118062,0.004848335806457715,,,0.536316866118062,0.004848335806457715,-0.31276535476713063,,0.8166698912887843,0.00021063395252785,0.0781101702463326,,15,,,1.0,1.0,1.0,-0.0011182357961466716,1.662864333464125,-0.04787992273175534,1.0,1.0,False,False,False,False,-0.0011182357961466716,1.662864333464125,-0.0003685121802818603,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2500586625873632,1.0,1.0,0.2496941092911407,0.7503058907088593,0.7503058907088593,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.53905527253446,-0.0011186554854678565,False,False,False,False,0.03819765270594222,-10.606966868128211,False,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,47,45,110,1.0,1.0
2010-12-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4904140812969071,0.4904140812969071,False,0.0021953833795476108,0.0021953833795476108,0.0021953833795476108,0.0,0.0,0.0,0.0,0.0021953833795476108,1.7043025820656452,102,0,False,44,43,0.4904140812969071,0.052858423866414705,,,0.4904140812969071,0.052858423866414705,-0.42126223892536596,,0.79842348696416,0.020841170677801002,0.15062834420610716,,15,,,1.0,1.0,1.0,0.0021953833795476108,1.6665149581842547,-0.045789654138787106,1.0,1.0,False,False,False,False,0.0021953833795476108,1.6665149581842547,0.0021953833795476108,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5424340888999872,0.0021953833795476108,False,False,False,False,0.03863679227809991,-11.72028488802313,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2010-12-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.43094918126485715,0.43094918126485715,False,-0.0023730159955202,-0.0023730159955202,-0.0023730159955202,0.0,0.0,0.0,0.0,-0.0023730159955202,1.700258244777197,102,0,False,44,43,0.43094918126485715,0.08038191430790032,,,0.43094918126485715,0.08038191430790032,-0.48927899269070263,,0.7558200817593428,0.04671988223538048,0.21624009343618988,,15,,,1.0,1.0,1.0,-0.0023730159955202,1.6625602915317097,-0.04805401055260661,1.0,1.0,False,False,False,False,-0.0023730159955202,1.6625602915317097,-0.0023730159955202,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5387738681349918,-0.0023730159955202,False,False,False,False,0.03431362594214726,-12.177060256956327,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2010-12-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.3537529400558579,0.3537529400558579,False,-0.0036590299897859557,-0.0036590299897859557,-0.0036590299897859557,0.0,0.0,0.0,0.0,-0.0036590299897859557,1.6940369488691764,102,0,False,44,43,0.3537529400558579,0.15372125790833135,,,0.3537529400558579,0.15372125790833135,-0.5069524350743986,,0.6635495943643313,0.12522559134612932,0.24572317218067397,,15,,,1.0,1.0,1.0,-0.0036590299897859557,1.656476933565168,-0.05153720947665108,1.0,1.0,False,False,False,False,-0.0036590299897859557,1.656476933565168,-0.0036590299897859557,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.533143448403987,-0.0036590299897859557,False,False,False,False,0.028968632015184514,-13.099393560491231,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.35517062580564973,0.35517062580564973,False,0.014873177834397566,0.014873177834397566,0.014873177834397566,0.0,0.0,0.0,0.0,0.014873177834397566,1.719232661667748,102,0,False,44,43,0.35517062580564973,0.10266809787012354,,,0.35517062580564973,0.10266809787012354,-0.4908991979635372,,0.687142788112052,0.06075674016262611,0.2367216033248437,,15,,,1.0,1.0,1.0,0.014873177834397566,1.6811140095766601,-0.03743055372388837,1.0,1.0,False,False,False,False,0.014873177834397566,1.6811140095766601,0.014873177834397566,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.555946163557741,0.014873177834397566,False,False,False,False,0.04243489869289374,-12.24233680010428,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.3882574209539631,0.3882574209539631,False,0.0085039266487128,0.0085039266487128,0.0085039266487128,0.0,0.0,0.0,0.0,0.0085039266487128,1.7338528901146417,102,0,False,44,43,0.3882574209539631,0.049597295794243434,,,0.3882574209539631,0.049597295794243434,-0.47395655879898313,,0.7007596631789498,0.01505074226522185,0.22708638582800644,,15,,,1.0,1.0,1.0,0.0085039266487128,1.6954100798022236,-0.029244933758464264,1.0,1.0,False,False,False,False,0.0085039266487128,1.6954100798022236,0.0085039266487128,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.569177815601982,0.0085039266487128,False,False,False,False,0.049409767006477034,-10.519882604222062,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.42470187360474454,0.42470187360474454,False,0.003228921425590059,0.003228921425590059,0.003228921425590059,0.0,0.0,0.0,0.0,0.003228921425590059,1.7394513648603542,102,0,False,44,43,0.42470187360474454,,,,0.42470187360474454,-0.007618250145737915,-0.487436175102549,,0.7138051476691656,0.0003610859227037855,0.25460140115084007,,15,,,1.0,1.0,1.0,0.003228921425590059,1.7008844257340583,-0.02611044192607692,1.0,1.0,False,False,False,False,0.003228921425590059,1.7008844257340583,0.003228921425590059,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.57424456747134,0.003228921425590059,False,False,False,False,0.05098446251391864,-8.337299611498839,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4462276618221619,0.4462276618221619,False,-0.00089408781799305,-0.00089408781799305,-0.00089408781799305,0.0,0.0,0.0,0.0,-0.00089408781799305,1.7378961425850412,102,0,False,44,43,0.4462276618221619,,,,0.4462276618221619,-0.056995759351455955,-0.5083926574101025,,0.7358243050145257,0.020107019965988182,0.29419566574775735,,15,,,1.0,1.0,1.0,-0.00089408781799305,1.6993636856891954,-0.0269811847160214,1.0,1.0,False,False,False,False,-0.00089408781799305,1.6993636856891954,-0.00089408781799305,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.572837054581022,-0.00089408781799305,False,False,False,False,0.04822254919592783,-6.657286050515175,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.479191435275921,0.479191435275921,False,0.003759169109551763,0.003759169109551763,0.003759169109551763,0.0,0.0,0.0,0.0,0.003759169109551763,1.7444291880798561,102,0,False,44,43,0.479191435275921,,,,0.479191435275921,-0.08050738643517685,-0.5717457495667172,,0.7559626855363155,0.04169054761737301,0.38218260085672673,,15,,,1.0,1.0,1.0,0.003759169109551763,1.7057518811623322,-0.023323442442593212,1.0,1.0,False,False,False,False,0.003759169109551763,1.7057518811623322,0.003759169109551763,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5787496150509612,0.003759169109551763,False,False,False,False,0.05062158226505353,-4.003067181415061,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5168594330993557,0.5168594330993557,False,0.0014263495556854355,0.0014263495556854355,0.0014263495556854355,0.0,0.0,0.0,0.0,0.0014263495556854355,1.7469173538771985,102,0,False,44,43,0.5168594330993557,,,,0.5168594330993557,-0.0795659729586582,-0.6349182983902959,,0.7755415752616,0.04340383033484385,0.4743944841943255,,15,,,1.0,1.0,1.0,0.0014263495556854355,1.7081848796001378,-0.02193036026867279,1.0,1.0,False,False,False,False,0.0014263495556854355,1.7081848796001378,0.0014263495556854355,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5810014638629277,0.0014263495556854355,False,False,False,False,0.05049274297688022,-2.1584034986298364,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5836494375364327,0.5836494375364327,False,0.007122831881652969,0.007122831881652969,0.007122831881652969,0.0,0.0,0.0,0.0,0.007122831881652969,1.7593603525000079,102,0,False,44,43,0.5836494375364327,,,,0.5836494375364327,-0.06292095677495202,-0.6662594518259068,,0.7901539966189791,0.02874954130875318,0.5441238679578837,,15,,,1.0,1.0,1.0,0.007122831881652969,1.720351993320311,-0.014963734656317729,1.0,1.0,False,False,False,False,0.007122831881652969,1.720351993320311,0.007122831881652969,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5922626714946706,0.007122831881652969,False,False,False,False,0.05605233383865449,0.3741056314749265,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6365095482665073,0.6365095482665073,False,0.00035331064561039405,0.00035331064561039405,0.00035331064561039405,0.0,0.0,0.0,0.0,0.00035331064561039405,1.759981953242011,102,0,False,44,43,0.6365095482665073,,,,0.6365095482665073,-0.07912132556501039,-0.6827311349863942,,0.8120683764049155,0.047588486645861794,0.5978901731578088,,15,,,1.0,1.0,1.0,0.00035331064561039405,1.7209598119937481,-0.014615710857459496,1.0,1.0,False,False,False,False,0.00035331064561039405,1.7209598119937481,0.00035331064561039405,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5928252348471177,0.00035331064561039405,False,False,False,False,0.054623268946150993,1.5842866973482053,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7163487147313639,0.7163487147313639,False,0.007423143936644783,0.007423143936644783,0.007423143936644783,0.0,0.0,0.0,0.0,0.007423143936644783,1.7730465526068235,102,0,False,44,43,0.7163487147313639,,,,0.7163487147313639,-0.12615166540497968,-0.715546202780537,,0.827329584270464,0.1113672342207539,0.666110884681987,,15,,,1.0,1.0,1.0,0.007423143936644783,1.733734744387359,-0.007301061446245982,1.0,1.0,False,False,False,False,0.007423143936644783,1.733734744387359,0.007423143936644783,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6046490058313079,0.007423143936644783,False,False,False,False,0.06053720565687626,4.3216002872897805,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7767125216854478,0.7767125216854478,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7730465526068235,102,0,False,44,43,0.7767125216854478,,,,0.7767125216854478,-0.16858766018086535,-0.7663383736046003,,0.8491086706543152,0.18855173314440743,0.7136977085478693,,15,,,1.0,1.0,1.0,0.0,1.733734744387359,-0.007301061446245982,1.0,1.0,False,False,False,False,0.0,1.733734744387359,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6046490058313079,0.0,False,False,False,False,0.058743886739537565,6.463107850670998,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8357902093138618,0.8357902093138618,False,0.0028071147939707775,0.0028071147939707775,0.0028071147939707775,0.0,0.0,0.0,0.0,0.0028071147939707775,1.778023697815045,102,0,False,44,43,0.8357902093138618,,,,0.8357902093138618,-0.1882135051532523,-0.7992636207873909,,0.8704553997201243,0.2411027278974779,0.757716034633788,,15,,,1.0,1.0,1.0,0.0028071147939707775,1.73860153683715,-0.004514441569872685,1.0,1.0,False,False,False,False,0.0028071147939707775,1.73860153683715,0.0028071147939707775,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6091534397947074,0.0028071147939707775,False,False,False,False,0.05995294286398911,8.366348964819442,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8004324201945978,0.8004324201945978,False,-0.011371752596142315,-0.011371752596142315,-0.011371752596142315,0.0,0.0,0.0,0.0,-0.011371752596142315,1.7578044522134142,102,0,False,44,43,0.8004324201945978,,,,0.8004324201945978,-0.1961660776419928,-0.8040537453009945,,0.8574777543866176,0.2734246461119908,0.7829085228227809,,15,,,1.0,1.0,1.0,-0.011371752596142315,1.718830590296965,-0.01583485705337262,1.0,1.0,False,False,False,False,-0.011371752596142315,1.718830590296965,-0.011371752596142315,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5908545449881306,-0.011371752596142315,False,False,False,False,0.0464172604524129,8.902104498361167,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.713415238116943,0.713415238116943,False,-0.0070785617834960846,-0.0070785617834960846,-0.0070785617834960846,0.0,0.0,0.0,0.0,-0.0070785617834960846,1.745361724795117,102,0,False,44,43,0.713415238116943,,,,0.713415238116943,-0.25202173782244996,-0.8187649213281477,,0.787493113545342,0.37845500828391443,0.8078359429565101,,15,,,1.0,1.0,1.0,-0.0070785617834960846,1.706663741768185,-0.022801330822883603,1.0,1.0,False,False,False,False,-0.0070785617834960846,1.706663741768185,-0.0070785617834960846,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5795935828028767,-0.0070785617834960846,False,False,False,False,0.037721623803500304,7.973297202327536,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5836845393936891,0.5836845393936891,False,-0.007663008495332746,-0.007663008495332746,-0.007663008495332746,0.0,0.0,0.0,0.0,-0.007663008495332746,1.7319870030705833,102,0,False,44,43,0.5836845393936891,,,,0.5836845393936891,-0.29807215140339804,-0.8219248703342371,,0.6346236547561948,0.4727261685954065,0.822194001194931,,15,,,1.0,1.0,1.0,-0.007663008495332746,1.693585563016339,-0.0302896125264156,1.0,1.0,False,False,False,False,-0.007663008495332746,1.693585563016339,-0.007663008495332746,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.567489143758685,-0.007663008495332746,False,False,False,False,0.028665022864946543,5.2435545824698115,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5402506314115298,0.5402506314115298,False,0.013828715371155598,0.013828715371155598,0.013828715371155598,0.0,0.0,0.0,0.0,0.013828715371155598,1.7559381583625873,102,0,False,44,43,0.5402506314115298,,,,0.5402506314115298,-0.34546672903744147,-0.8369866818129248,,0.6068513820589198,0.5622857008574755,0.8370950996086692,,15,,,1.0,1.0,1.0,0.013828715371155598,1.7170056757239902,-0.016879763585590513,1.0,1.0,False,False,False,False,0.013828715371155598,1.7170056757239902,0.013828715371155598,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5891655049751003,0.013828715371155598,False,False,False,False,0.04148770494059573,4.194483503958372,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
2011-01-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5003028533767457,0.5003028533767457,False,0.0014173097124829948,0.0014173097124829948,0.0014173097124829948,0.0,0.0,0.0,0.0,0.0014173097124829948,1.758426866568954,102,0,False,44,43,0.5003028533767457,,,,0.5003028533767457,-0.3861357850992003,-0.8533611314602997,,0.5818310374154856,0.644919741453109,0.8497269666016285,,15,,,1.0,1.0,1.0,0.0014173097124829948,1.7194392045445823,-0.015486377725981715,1.0,1.0,False,False,False,False,0.0014173097124829948,1.7194392045445823,0.0014173097124829948,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,112,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5914178446800444,0.0014173097124829948,False,False,False,False,0.041550347073772365,2.99372942191324,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,47,45,110,1.0,1.0
