date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,r2_QQQ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2022-06-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.189807635904986,2.189807635904986,False,0.008497917111937259,0.008497917111937259,0.008497917111937259,0.0,0.0,0.0,0.0,0.008497917111937259,8.780646465780556,472,0,False,214,200,0.49829642560137066,0.029033954467102996,2.189807635904986,0.49829642560137066,0.029033954467102996,2.189807635904986,0.13510308464688525,0.006865181081056271,0.6152489556660473,72,,,1.0,1.0,1.0,0.008497917111937259,9.445961489040194,-0.06998832988115944,1.0,1.0,False,False,False,False,0.008497917111937259,9.445961489040194,0.008497917111937259,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.4419529792948484,0.008497917111937259,False,False,False,False,0.04532771476023556,71.17299764595052,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1807461710090186,2.1807461710090186,False,-0.029549728587314972,-0.029549728587314972,-0.029549728587314972,0.0,0.0,0.0,0.0,-0.029549728587314972,8.521180745895574,472,0,False,214,200,0.4861680631611529,0.047956846761637584,2.1807461710090186,0.4861680631611529,0.047956846761637584,2.1807461710090186,0.14184653890476817,0.02145388813784843,0.628295583046317,72,,,1.0,1.0,1.0,-0.029549728587314972,9.166835890792827,-0.09746992231620666,1.0,1.0,False,False,False,False,-0.029549728587314972,9.166835890792827,-0.029549728587314972,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.222045288597125,-0.029549728587314972,False,False,False,False,0.014895056413119612,72.77005010846767,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.408905144803489,2.408905144803489,False,0.02250535456092595,0.02250535456092595,0.02250535456092595,0.0,0.0,0.0,0.0,0.02250535456092595,8.71295293985969,472,0,False,214,200,0.2935317567820739,0.11202307796909095,2.408905144803489,0.2935317567820739,0.11202307796909095,2.408905144803489,0.056036664341119424,0.10970928976353089,0.6654983774724752,72,,,1.0,1.0,1.0,0.02250535456092595,9.373138782716941,-0.07715816291603284,1.0,1.0,False,False,False,False,0.02250535456092595,9.373138782716941,0.02250535456092595,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.384579978472068,0.02250535456092595,False,False,False,False,0.03828860126386635,77.02322938802428,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.50824183786071,2.50824183786071,False,-0.003905771740988495,-0.003905771740988495,-0.003905771740988495,0.0,0.0,0.0,0.0,-0.003905771740988495,8.678922134486623,472,0,False,214,200,,0.06392040453352266,2.50824183786071,-0.03560767283497113,0.06392040453352266,2.50824183786071,0.000732417708350086,0.03512180196241588,0.690604015662859,72,,,1.0,1.0,1.0,-0.003905771740988495,9.336529442135042,-0.0807625724847173,1.0,1.0,False,False,False,False,-0.003905771740988495,9.336529442135042,-0.003905771740988495,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.3557374946730825,-0.003905771740988495,False,False,False,False,0.035066860695704305,80.65257066331364,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.559809662224467,2.559809662224467,False,0.0007170660140554119,0.0007170660140554119,0.0007170660140554119,0.0,0.0,0.0,0.0,0.0007170660140554119,8.685145494587896,472,0,False,214,200,,,2.559809662224467,-0.26024281826800444,-0.009087940181536358,2.559809662224467,0.039811820621295624,0.0005936064873505176,0.7109681990305896,72,,,1.0,1.0,1.0,0.0007170660140554119,9.343224350087224,-0.08010341856659842,1.0,1.0,False,False,False,False,0.0007170660140554119,9.343224350087224,0.0007170660140554119,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.361012044038826,0.0007170660140554119,False,False,False,False,0.03596440385751887,78.84340416570679,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.655503577972456,2.655503577972456,False,0.010505769697140899,0.010505769697140899,0.010505769697140899,0.0,0.0,0.0,0.0,0.010505769697140899,8.776389632940198,472,0,False,214,200,,,2.655503577972456,-0.36348246209408663,-0.030700771479922673,2.655503577972456,0.08532663595988199,0.0072378122833290925,0.733880753664528,72,,,1.0,1.0,1.0,0.010505769697140899,9.44138211333796,-0.07043919693687184,1.0,1.0,False,False,False,False,0.010505769697140899,9.44138211333796,0.010505769697140899,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.438345141311378,0.010505769697140899,False,False,False,False,0.04634958497675834,80.9408293783211,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.7189787354426525,2.7189787354426525,False,0.004032875018543214,0.004032875018543214,0.004032875018543214,0.0,0.0,0.0,0.0,0.004032875018543214,8.811783715443884,472,0,False,214,200,,,2.7189787354426525,-0.5188591106298562,-0.015268056370784988,2.7189787354426525,0.1802856779723646,0.0018749156086422802,0.7534463888916552,72,,,1.0,1.0,1.0,0.004032875018543214,9.479458027403362,-0.06669039439598146,1.0,1.0,False,False,False,False,0.004032875018543214,9.479458027403362,0.004032875018543214,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.468343057611075,0.004032875018543214,False,False,False,False,0.050922476807297556,81.45753804455519,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.0920273306886754,3.0920273306886754,False,0.027747748862779753,0.027747748862779753,0.027747748862779753,0.0,0.0,0.0,0.0,0.027747748862779753,9.056290877013152,472,0,False,214,200,,,3.0920273306886754,-0.6073587812742337,-0.03536546607425406,3.0920273306886754,0.2681279594657563,0.010869520265575638,0.7821112230850709,72,,,1.0,1.0,1.0,0.027747748862779753,9.742491648103012,-0.04079315384846116,1.0,1.0,False,False,False,False,0.027747748862779753,9.742491648103012,0.027747748862779753,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.675572765194752,0.027747748862779753,False,False,False,False,0.08047491724644007,84.72850281199564,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.705909032825133,3.705909032825133,False,0.019918997806723793,0.019918997806723793,0.019918997806723793,0.0,0.0,0.0,0.0,0.019918997806723793,9.23668311512943,472,0,False,214,200,,,3.705909032825133,-0.667839466431816,-0.05507721557069878,3.705909032825133,0.35062876394343145,0.028603713114627394,0.807518458148503,72,,,1.0,1.0,1.0,0.019918997806723793,9.936552317873602,-0.021686714783774153,1.0,1.0,False,False,False,False,0.019918997806723793,9.936552317873602,0.019918997806723793,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.828462482270015,0.019918997806723793,False,False,False,False,0.10202418433647242,93.5735771415386,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.1105584258198995,4.1105584258198995,False,-0.0063302979439077145,-0.0063302979439077145,-0.0063302979439077145,0.0,0.0,0.0,0.0,-0.0063302979439077145,9.1782121589972,472,0,False,214,200,,,4.1105584258198995,-0.684097369859107,-0.08447305299171848,4.1105584258198995,0.39233014693550505,0.07158401786859081,0.8371597229454923,72,,,1.0,1.0,1.0,-0.0063302979439076035,9.873650981166236,-0.02787972936167593,1.0,1.0,False,False,False,False,-0.0063302979439076035,9.873650981166236,-0.0063302979439077145,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.7789059823145426,-0.0063302979439077145,False,False,False,False,0.09529444906114581,102.57767112033656,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.248236133427475,4.248236133427475,False,-0.005829961919580073,-0.005829961919580073,-0.005829961919580073,0.0,0.0,0.0,0.0,-0.005829961919580073,9.124703531620419,472,0,False,214,200,,,4.248236133427475,-0.6938440739062166,-0.09912423709744467,4.248236133427475,0.4265415287943407,0.10770795198800454,0.856803793135769,72,,,1.0,1.0,1.0,-0.005829961919580184,9.816087971938812,-0.03354715352074933,1.0,1.0,False,False,False,False,-0.005829961919580184,9.816087971938812,-0.005829961919580073,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.733555256661655,-0.005829961919580073,False,False,False,False,0.08898974880408939,98.38591174690207,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.817601868050976,4.817601868050976,False,0.03093320285289014,0.03093320285289014,0.03093320285289014,0.0,0.0,0.0,0.0,0.03093320285289014,9.406959836936517,472,0,False,214,200,,,4.817601868050976,-0.6799580525463685,-0.1291693386528202,4.817601868050976,0.41891603315313275,0.19060617229429488,0.877878486047263,72,,,1.0,1.0,1.0,0.03093320285289014,10.11973101239661,-0.003651671572853621,1.0,1.0,False,False,False,False,0.03093320285289014,10.11973101239661,0.03093320285289014,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,512,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.972778890190005,0.03093320285289014,False,False,False,False,0.12233978703657633,98.19268327527764,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,225,206,507,1.0,1.0
2022-06-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.02331000810839612,0.02331000810839612,0.02331000810839612,0.0,0.0,1.0,0.001,0.022286698100287827,9.616609910863854,473,0,False,214,200,,,,-0.6216252913966756,-0.15349053268273094,5.700264140190639,0.3217561816936545,0.2752512645814089,0.8898452965486456,72,,,1.0,1.0,1.0,0.022286698100287827,10.345266402326013,0.0,1.0,1.0,False,False,False,False,0.022286698100287827,10.345266402326013,0.02331000810839612,1.0,0.001,CN_CYB_399006,CASH,CN_CYB_399006,CASH,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.150465806336017,0.022286698100287827,False,False,False,False,,,False,False,0.0,CASH,1.0,0.0,CASH,0.0,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-06-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.617737974920896,473,0,False,214,200,,,,-0.5679031043992891,-0.17441468495149737,6.427677884514788,0.2559421189923895,0.3607181038689252,0.9069266516692194,72,,,1.0,1.0,1.0,0.00011730371383444904,10.346479940495612,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.346479940495612,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.15142188624458,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-06-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.61886617130404,473,0,False,214,200,,,,-0.562501117692382,-0.19184361935034078,6.959191386074116,0.26386199939177124,0.43492215726230776,0.922299742644154,72,,,1.0,1.0,1.0,0.00011730371383444904,10.347693621017747,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.347693621017747,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.152378078304869,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-06-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.61999450002881,473,0,False,214,200,,,,-0.5487924534303839,-0.20292906583899484,6.47876761911478,0.2622380022387115,0.48499628618613566,0.9153389088770664,72,,,1.0,1.0,1.0,0.00011730371383444904,10.348907443909113,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.348907443909113,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.153334382530037,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-06-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.62112296111073,473,0,False,214,200,,,,-0.5474072317524232,-0.22526380854520967,6.214963822281579,0.27641305349874035,0.5476690468580421,0.916936080809506,72,,,1.0,1.0,1.0,0.00011730371383444904,10.350121409186412,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.350121409186412,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.154290798933243,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-07-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.622251554565327,473,0,False,214,200,,,,-0.5251157044315609,-0.24234127307979214,5.4931779688759415,0.2656105391248924,0.5984432404749267,0.8972936723569338,72,,,1.0,1.0,1.0,0.00011730371383444904,10.351335516866348,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.351335516866348,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.155247327527643,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-07-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,9.623380280408128,473,0,False,214,200,,,,-0.4949194731276432,-0.25340758702491717,5.091136709945309,0.24675566329728094,0.6393308041823859,0.8941253132654123,72,,,1.0,1.0,1.0,0.00011730371383444904,10.352549766965623,0.0,1.0,1.0,False,False,False,False,0.00011730371383444904,10.352549766965623,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.1562039683264,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,225,206,508,1.0,1.0
2022-07-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CN_CYB_399006,0.25,CN_CYB_399006,2022-07-05,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,4.5442036946377495,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.25,0.00025,-0.0001327256120939868,9.622103011369997,474,0,False,215,200,,,4.5442036946377495,-0.4195361390317408,-0.3138679290030093,4.5442036946377495,0.17699023509357903,0.6309532764416874,0.8826850439803887,72,,,1.0,1.0,1.0,-0.0001327256120939868,10.35117571846107,-0.0001327256120939868,1.0,1.0,False,False,False,False,-0.0001327256120939868,10.35117571846107,0.00011730371383444904,0.25,0.00025,CASH,CN_CYB_399006,CASH,CN_CYB_399006,1.0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,514,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.15512143116234,-0.0001327256120939868,False,False,False,False,0.13853347246037395,68.35061802613876,True,False,0.0,CN_CYB_399006,0.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2022-07-05,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2022-07-05,0,True,False,226,206,509,1.0,1.0
2022-07-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,3.8495748302054347,3.8495748302054347,False,-0.007934499320562338,-0.0018956470447647478,-0.0019836248301405845,8.797778537583678e-05,0.75,0.7515125803874909,0.000751512580387491,-0.0026457350225501663,9.59664547644223,475,0,False,215,201,,,3.8495748302054347,-0.3139769628681932,-0.39376282459921674,3.8495748302054347,0.09710356852376512,0.6142002228265537,0.8529855656577423,72,,,1.0,1.0,1.0,-0.002644225309481052,10.323804877643429,-0.0027765999651523376,1.0,1.0,False,False,False,False,-0.002644225309481052,10.323804877643429,-0.0018956470447647478,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.2484874196125091,0.7515125803874909,0.7515125803874909,0.0,515,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.133545140778764,-0.0026457350225501663,False,False,False,False,0.1278015771968677,67.79959306716503,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,226,207,510,1.0,1.0
2022-07-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.4843125969956557,3.4843125969956557,False,0.016766242732493275,0.016766242732493275,0.016766242732493275,0.0,0.0,0.0,0.0,0.016766242732493275,9.757545163917944,475,0,False,215,201,,,3.4843125969956557,-0.13192661129887762,-0.4507042516293197,3.4843125969956557,0.014830451117036736,0.6581983634884914,0.847515149344041,72,,,1.0,1.0,1.0,0.016766242732493275,10.496896296144897,0.0,1.0,1.0,False,False,False,False,0.016766242732493275,10.496896296144897,0.016766242732493275,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,515,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.269914132884752,0.016766242732493275,False,False,False,False,0.1445628302601074,60.213747821232964,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,226,207,510,1.0,1.0
2022-07-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.9649422982530727,2.9649422982530727,False,-0.011252739756311692,-0.011252739756311692,-0.011252739756311692,0.0,0.0,0.0,0.0,-0.011252739756311692,9.647746047527917,475,0,False,215,201,0.07532331312858531,,2.9649422982530727,0.07532331312858531,-0.49093854266029746,2.9649422982530727,0.004195756703082365,0.7075775708844882,0.8158557543524708,72,,,1.0,1.0,1.0,-0.011252739756311692,10.378777453875387,-0.011252739756311692,1.0,1.0,False,False,False,False,-0.011252739756311692,10.378777453875387,-0.011252739756311692,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,515,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,8.176854941340356,-0.011252739756311692,False,False,False,False,0.1289959300385619,53.860296057922504,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,226,207,510,1.0,1.0
