date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_DBMF,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_DBMF,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_DBMF,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2012-02-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-20,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,2.397717089616326,1.7610703808970163,False,0.0,0.0,0.0,0.0,0.0,1.25,0.00125,-0.0012499999999999734,2.3917079566107406,140,0,False,63,58,1.7610703808970163,0.6463849075095209,2.397717089616326,,1.7610703808970163,0.6463849075095209,2.397717089616326,,0.9416996682261402,0.44741885354320243,0.5468568835295766,,25,,,1.0,1.0,1.0,-0.0012500000000000844,2.3991878579821297,-0.0043892350806102876,1.0,1.0,False,False,False,False,-0.0012500000000000844,2.3991878579821297,0.0,1.25,0.00125,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,151,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2201040481960175,-0.0012499999999999734,False,False,False,False,-0.03014377231780896,123.17782423334684,False,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-20,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-20,0,True,False,66,60,149,1.0,1.0
2012-02-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-20,1,,,False,False,CN_CYB_399006,2.937092732336004,2.937092732336004,False,0.02188742461159965,0.005559833938275749,0.005471856152899912,8.797778537583678e-05,0.75,0.0,0.0,0.005559833938275638,2.405005455678349,140,0,False,63,58,1.639574863924706,0.633453890288735,2.937092732336004,,1.639574863924706,0.633453890288735,2.937092732336004,,0.9317991048819264,0.46093489107563834,0.6419573914557837,,25,,,1.0,1.0,1.0,0.005559833938275638,2.4125269440592376,0.0,1.0,1.0,False,False,False,False,0.005559833938275638,2.4125269440592376,0.005559833938275749,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,0.25405932847610296,0.25405932847610296,0.25405932847610296,0.0,0.0,0.0,151,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.232447458029681,0.005559833938275638,False,False,False,False,-0.005967980028762865,139.29046033194763,False,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2012-02-20,1,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-20,1,False,False,66,60,149,1.0,1.0
2012-02-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-20,2,,,False,False,CN_CYB_399006,3.9046020210630843,3.9046020210630843,False,0.03077833357308224,0.007907024370260684,0.00769458339327056,8.750161106991597e-05,0.745940671523897,0.0,0.0,0.007907024370260585,2.424021892427007,140,0,False,63,58,1.4595173937950716,0.6710768534221094,3.9046020210630843,,1.4595173937950716,0.6710768534221094,3.9046020210630843,,0.9039192393111171,0.4914230145414683,0.733793086564757,,25,,,1.0,1.0,1.0,0.007782561178646397,2.4313025825965116,0.0,1.0,1.0,False,False,False,False,0.007782561178646397,2.4313025825965116,0.007782561178646397,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25405932847610296,0.2598244132675982,0.2598244132675982,0.2598244132675982,0.0,0.0,0.0,151,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2500994744856477,0.007907024370260585,False,False,False,False,0.027018176129448568,139.88599726303076,True,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2012-02-20,2,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-20,2,False,False,66,60,149,1.0,1.0
2012-02-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,4.763476852978659,4.763476852978659,False,-0.0035086010095291,-0.000824794853477698,-0.000877150252382275,8.682534521330308e-05,0.7401755867324018,0.7408734807115841,0.0007408734807115841,-0.0015650572655554473,2.4202281593523987,141,0,False,63,59,1.3316352866942034,0.6945107179875369,4.763476852978659,,1.3316352866942034,0.6945107179875369,4.763476852978659,,0.8926443139801111,0.5193353296290024,0.8173640957368582,,25,,,1.0,1.0,1.0,-0.001538580587656102,2.4275618276402104,-0.001538580587656102,1.0,1.0,False,False,False,False,-0.001538580587656102,2.4275618276402104,-0.0007891724670064382,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.2598244132675982,1.0,1.0,0.2591265192884159,0.7408734807115841,0.7408734807115841,0.0,152,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2465779399548813,-0.0015650572655554473,False,False,False,False,0.025993589852929766,136.96192844445932,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,66,61,150,1.0,1.0
2012-02-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,QQQ,0.25,QQQ,2012-02-24,0,QQQ,0.25,True,False,QQQ,1.2245732590676095,,False,0.00712514384387819,0.00712514384387819,0.00712514384387819,0.0,0.0,1.25,0.00125,0.005866237414073439,2.434425792331386,142,0,False,64,59,1.2245732590676095,0.6796633037843645,,,1.2245732590676095,0.6796633037843645,5.600867802356029,,0.8872456375264477,0.5343062778141123,0.8862576506174866,,25,,,1.0,1.0,1.0,0.005866237414073439,2.44180248165849,0.0,1.0,1.0,False,False,False,False,0.005866237414073439,2.44180248165849,0.00712514384387819,1.25,0.00125,CN_CYB_399006,QQQ,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,153,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2597568995198767,0.005866237414073439,False,False,False,False,0.09345071900808755,10.785498706648413,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2012-02-24,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2012-02-24,0,True,False,67,61,151,1.0,1.0
2012-02-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2012-02-24,1,,,False,False,QQQ,1.1189770454692267,1.1189770454692267,False,0.001407355848325853,0.00043981674745730004,0.00035183896208146326,8.797778537583678e-05,0.75,0.0,0.0,0.00043981674745730004,2.4354964935652954,142,0,False,64,59,1.1189770454692267,0.638129090885367,,,1.1189770454692267,0.638129090885367,6.051510592388692,,0.8833737219978076,0.5357220468823107,0.9308900541417424,,25,,,1.0,1.0,1.0,0.00043981674745730004,2.442876427283906,0.0,1.0,1.0,False,False,False,False,0.00043981674745730004,2.442876427283906,0.00043981674745730004,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.25024177843701134,0.25024177843701134,0.25024177843701134,0.0,0.0,0.0,153,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.260750778449468,0.00043981674745730004,False,False,False,False,0.09157977727749977,7.591161074303293,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2012-02-24,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2012-02-24,1,False,False,67,61,151,1.0,1.0
2012-02-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2012-02-24,2,,,False,False,QQQ,1.0798461579918954,1.0798461579918954,False,0.010148228874455656,0.0026274602653968636,0.002537057218613914,8.794942386725027e-05,0.7497582215629887,0.0,0.0,0.0026274602653968415,2.4418956638286518,142,0,False,64,59,1.0798461579918954,0.650457467200168,,,1.0798461579918954,0.650457467200168,5.703985151474458,,0.8949540501584011,0.5653409990088767,0.9343295812258379,,25,,,1.0,1.0,1.0,0.0026250350039898063,2.449289063415948,0.0,1.0,1.0,False,False,False,False,0.0026250350039898063,2.449289063415948,0.0026250350039897508,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25024177843701134,0.25211885699961717,0.25211885699961717,0.25211885699961717,0.0,0.0,0.0,153,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2666908112898088,0.0026274602653968415,False,False,False,False,0.09890499288786891,5.1431418317614765,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2012-02-24,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2012-02-24,2,False,False,67,61,151,1.0,1.0
2012-02-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-29,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,4.745436323849521,0.9927083174302713,False,-0.004482174834056218,-0.0010423115604540048,-0.0011205437085140546,8.772923558069758e-05,0.7478811430003829,0.5012506977103781,0.0005012506977103781,-0.0015430397987674649,2.4381277216349266,143,0,False,65,59,0.9927083174302713,0.36516957606002776,4.745436323849521,,0.9927083174302713,0.36516957606002776,4.745436323849521,,0.8996135711054659,0.21099250924218504,0.8818634832156713,,25,,,1.0,1.0,1.0,-0.0015320496401766137,2.445536630987653,-0.0015320496401766137,1.0,1.0,False,False,False,False,-0.0015320496401766137,2.445536630987653,-0.0010325659231382178,0.5,0.0005,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,0.25211885699961717,0.25,0.25,0.25125069771037817,-0.001250697710378168,0.25,0.25125069771037817,154,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.263193217156488,-0.0015430397987674649,False,False,False,False,0.007177575194995622,113.9976785543976,True,False,0.0,CN_CYB_399006,0.25,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-29,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,0,True,False,68,61,152,1.0,1.0
2012-03-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-29,1,,,False,False,CN_CYB_399006,4.016289613609358,4.016289613609358,False,0.010623714873200907,0.0027439065036760635,0.0026559287183002267,8.797778537583678e-05,0.75,0.0,0.0,0.0027439065036760635,2.4448177161471136,143,0,False,65,59,0.9574054173703301,0.21351268713730986,4.016289613609358,,0.9574054173703301,0.21351268713730986,4.016289613609358,,0.9140055164282483,0.08875590934857125,0.843909544673145,,25,,,1.0,1.0,1.0,0.0027439065036760635,2.452246954854398,0.0,1.0,1.0,False,False,False,False,0.0027439065036760635,2.452246954854398,0.0027439065036760635,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,0.2519645615192517,0.2519645615192517,0.2519645615192517,0.0,0.0,0.0,154,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2694032077441193,0.0027439065036760635,False,False,False,False,0.021074742624994425,103.15707080138777,True,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2012-02-29,1,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,1,False,False,68,61,152,1.0,1.0
2012-03-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-29,2,,,False,False,CN_CYB_399006,3.6516622191155603,3.6516622191155603,False,0.019539849397428144,0.005011096920588769,0.004884962349357036,8.774733501357232e-05,0.7480354384807484,0.0,0.0,0.0050110969205887645,2.4570689346758994,143,0,False,65,59,0.910693431721431,0.09121390880882108,3.6516622191155603,,0.910693431721431,0.09121390880882108,3.6516622191155603,,0.9235889615556955,0.01904213047086356,0.8360452081181533,,25,,,1.0,1.0,1.0,0.004972940134732928,2.46444183215647,0.0,1.0,1.0,False,False,False,False,0.004972940134732928,2.46444183215647,0.004972940134732873,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.2519645615192517,0.25560703945652546,0.25560703945652546,0.25560703945652546,0.0,0.0,0.0,154,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.28077540717002,0.0050110969205887645,False,False,False,False,0.042947534096261064,98.63156692298988,True,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2012-02-29,2,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,2,False,False,68,61,152,1.0,1.0
2012-03-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-02-29,3,,,False,False,CN_CYB_399006,3.2421203183154406,3.2421203183154406,False,0.002243723842469514,0.0006608316675556221,0.0005609309606173785,8.732005882397005e-05,0.7443929605434745,0.0,0.0,0.0006608316675555947,2.4586926436373004,143,0,False,65,59,0.794147834276064,,3.2421203183154406,,0.794147834276064,-0.016174920521737968,3.2421203183154406,,0.887977454148736,0.0006671583026492955,0.8251711295306277,,25,,,1.0,1.0,1.0,0.0006489087459931042,2.4660410300153472,0.0,1.0,1.0,False,False,False,False,0.0006489087459931042,2.4660410300153472,0.0006489087459932152,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25560703945652546,0.25601137064428103,0.25601137064428103,0.25601137064428103,0.0,0.0,0.0,154,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.28228261578566,0.0006608316675555947,False,False,False,False,0.04753473727356816,96.8874874924896,True,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2012-02-29,3,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-02-29,3,False,False,68,61,152,1.0,1.0
2012-03-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,2.6984586833893656,2.6984586833893656,False,-0.01123564433101698,-0.002789180075981276,-0.002808911082754245,8.727262927402723e-05,0.743988629355719,0.7461570684137653,0.0007461570684137653,-0.0035332559779662764,2.4500054531561872,144,0,False,65,60,0.6305050162089032,,2.6984586833893656,,0.6305050162089032,-0.15135855254774555,2.6984586833893656,,0.7576258522260557,0.05506580807513339,0.7862558502576046,,25,,,1.0,1.0,1.0,-0.0034688925974055707,2.4574865985414287,-0.0034688925974055707,1.0,1.0,False,False,False,False,-0.0034688925974055707,2.4574865985414287,-0.0027209332973784084,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25601137064428103,1.0,1.0,0.2538429315862347,0.7461570684137653,0.7461570684137653,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.274218727090027,-0.0035332559779662764,False,False,False,False,0.03763391141505745,84.35869156649942,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,68,62,153,1.0,1.0
2012-03-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.2068979229382326,2.2068979229382326,False,-0.0020923316245736734,-0.0020923316245736734,-0.0020923316245736734,0.0,0.0,0.0,0.0,-0.0020923316245736734,2.4448792292661707,144,0,False,65,60,0.5323426944004592,,2.2068979229382326,,0.5323426944004592,-0.2317334357595524,2.2068979229382326,,0.6994352707940515,0.1300061732637936,0.7364500246352442,,25,,,1.0,1.0,1.0,-0.0020923316245736734,2.4523447216143346,-0.005553966148295397,1.0,1.0,False,False,False,False,-0.0020923316245736734,2.4523447216143346,-0.0020923316245736734,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.269460307326139,-0.0020923316245736734,False,False,False,False,0.03649486065845564,75.89525316441494,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.9494783768405357,1.9494783768405357,False,0.016598911468023392,0.016598911468023392,0.016598911468023392,0.0,0.0,0.0,0.0,0.016598911468023392,2.4854615631427692,144,0,False,65,60,0.5024028848465822,,1.9494783768405357,,0.5024028848465822,-0.26197219853888154,1.9494783768405357,,0.7034949414907299,0.17327515725425235,0.7256806976105941,,25,,,1.0,1.0,1.0,0.016598911468023392,2.4930509745374856,0.0,1.0,1.0,False,False,False,False,0.016598911468023392,2.4930509745374856,0.016598911468023392,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.3071308780476385,0.016598911468023392,False,False,False,False,0.05458441629794675,70.40124685765029,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.9029145274990467,1.9029145274990467,False,0.020993746906602606,0.020993746906602606,0.020993746906602606,0.0,0.0,0.0,0.0,0.020993746906602606,2.5376407141454775,144,0,False,65,60,0.4924078216510923,,1.9029145274990467,,0.4924078216510923,-0.2673461241923938,1.9029145274990467,,0.7168117487838841,0.189241710298639,0.7405592053195886,,25,,,1.0,1.0,1.0,0.020993746906602606,2.5453894557221846,0.0,1.0,1.0,False,False,False,False,0.020993746906602606,2.5453894557221846,0.020993746906602606,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.3555661997817783,0.020993746906602606,False,False,False,False,0.07734387594015502,65.66944272158791,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.937579469023797,1.937579469023797,False,0.010743300064035566,0.010743300064035566,0.010743300064035566,0.0,0.0,0.0,0.0,0.010743300064035566,2.5649033497922558,144,0,False,65,60,0.4819768610282529,,1.937579469023797,,0.4819768610282529,-0.28959324126367025,1.937579469023797,,0.7268699089570654,0.2314854808471506,0.7566403033246067,,25,,,1.0,1.0,1.0,0.010743300064035566,2.5727353384248404,0.0,1.0,1.0,False,False,False,False,0.010743300064035566,2.5727353384248404,0.010743300064035566,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.380872754286734,0.010743300064035566,False,False,False,False,0.08950627836212788,66.23479624897301,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.0246034894362603,2.0246034894362603,False,0.008051660901546853,0.008051660901546853,0.008051660901546853,0.0,0.0,0.0,0.0,0.008051660901546853,2.585555081810025,144,0,False,65,60,0.5651806616706996,,2.0246034894362603,,0.5651806616706996,-0.345963014658881,2.0246034894362603,,0.7125304005431965,0.3200972504157221,0.7709146856741376,,25,,,1.0,1.0,1.0,0.008051660901546853,2.5934501309592637,0.0,1.0,1.0,False,False,False,False,0.008051660901546853,2.5934501309592637,0.008051660901546853,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.4000427343539825,0.008051660901546853,False,False,False,False,0.09844251064665577,64.44512888499641,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.6097997563092337,1.6097997563092337,False,-0.0453306376502125,-0.0453306376502125,-0.0453306376502125,0.0,0.0,0.0,0.0,-0.0453306376502125,2.468350221271829,144,0,False,65,60,0.6553351461288124,,1.6097997563092337,,0.6553351461288124,-0.4253504900278322,1.6097997563092337,,0.7193414485943181,0.4268024467477557,0.6782488337199771,,25,,,1.0,1.0,1.0,-0.0453306376502125,2.4758873828088532,-0.0453306376502125,1.0,1.0,False,False,False,False,-0.0453306376502125,2.4758873828088532,-0.0453306376502125,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.291247266817957,-0.0453306376502125,False,False,False,False,0.049481903814799555,57.71121625310194,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.163703185562278,1.163703185562278,False,-0.01324328218713755,-0.01324328218713755,-0.01324328218713755,0.0,0.0,0.0,0.0,-0.01324328218713755,2.4356611627548426,144,0,False,65,60,0.7436194324455343,,1.163703185562278,,0.7436194324455343,-0.46521887226006875,1.163703185562278,,0.7366907884623308,0.5065821760548597,0.5150798998961967,,25,,,1.0,1.0,1.0,-0.01324328218713755,2.4430985075347422,-0.05797359341122532,1.0,1.0,False,False,False,False,-0.01324328218713755,2.4430985075347422,-0.01324328218713755,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2609036327029792,-0.01324328218713755,False,False,False,False,0.03612196482667418,47.80939610355198,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
2012-03-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.9850176047817776,0.9850176047817776,False,0.025616224189185743,0.025616224189185743,0.025616224189185743,0.0,0.0,0.0,0.0,0.025616224189185743,2.4980536051488635,144,0,False,65,60,0.8079955677786459,,0.9850176047817776,,0.8079955677786459,-0.4901161675898622,0.9850176047817776,,0.7605982850000319,0.5684889725252624,0.47243090489854844,,25,,,1.0,1.0,1.0,0.025616224189185743,2.5056814666200173,-0.03384243378791418,1.0,1.0,False,False,False,False,0.025616224189185743,2.5056814666200173,0.025616224189185743,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,155,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.318819447028443,0.025616224189185743,False,False,False,False,0.06242262469299975,39.9667566199928,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,68,62,153,1.0,1.0
