date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_AGG,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_AGG,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_AGG,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2007-02-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,GLD,0.25,GLD,2007-02-12,0,GLD,0.25,True,False,GLD,1.0948528146692382,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.25,0.00025,-0.0001327256120939868,1.0030388881924024,1,0,False,1,0,,1.0948528146692382,,0.04933120953487591,-0.12029145606922576,1.0948528146692382,,0.04933120953487591,0.11214337003661978,0.8608134283199753,,0.22450403515301576,0,,,1.0,1.0,1.0,-0.00013272561209409783,1.0030388881924024,-0.00013272561209409783,1.0,1.0,False,False,False,False,-0.00013272561209409783,1.0030388881924024,0.00011730371383444904,0.25,0.00025,CASH,GLD,CASH,GLD,1.0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0030388881924024,-0.0001327256120939868,False,False,False,False,,,False,True,0.0,GLD,0.0,0.25,GLD,0.25,GLD,2007-02-12,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2007-02-12,0,True,False,1,0,1,1.0,1.0
2007-02-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2007-02-12,1,,,False,False,GLD,1.0527739412728416,1.0527739412728416,False,0.002588673270676356,0.0007351461030449258,0.000647168317669089,8.797778537583678e-05,0.75,0.0,0.0,0.0007351461030449258,1.0037762683222595,1,0,False,1,0,,1.0527739412728416,,0.053701269207834024,-0.12218427454990066,1.0527739412728416,,0.053701269207834024,0.1260566787269659,0.8647543420300905,,0.2755644792533182,0,,,1.0,1.0,1.0,0.0007351461030449258,1.0037762683222595,0.0,1.0,1.0,False,False,False,False,0.0007351461030449258,1.0037762683222595,0.0007351461030449258,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,0.2504630413888353,0.2504630413888353,0.2504630413888353,0.0,0.0,0.0,1,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0037762683222595,0.0007351461030449258,False,False,False,False,,,False,True,0.0,GLD,0.25,0.25,,,GLD,2007-02-12,1,False,False,HALF_POSITION_WAIT_DOWN,GLD,2007-02-12,1,False,False,1,0,1,1.0,1.0
2007-02-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2007-02-12,2,,,False,False,GLD,1.0417788038248945,1.0417788038248945,False,0.008049915525077056,0.0021041297942352697,0.002012478881269264,8.792346890126733e-05,0.7495369586111646,0.0,0.0,0.0021041297942352433,1.0058883438751827,1,0,False,1,0,,1.0417788038248945,,0.07062676949318458,-0.06725048314049631,1.0417788038248945,,0.07062676949318458,0.03645189348000799,0.8742399595791351,,0.3973950215066533,0,,,1.0,1.0,1.0,0.0021004566666451563,1.0058846568768771,0.0,1.0,1.0,False,False,False,False,0.0021004566666451563,1.0058846568768771,0.0021004566666451008,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.2504630413888353,0.2519491140766095,0.2519491140766095,0.2519491140766095,0.0,0.0,0.0,1,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0058883438751827,0.0021041297942352433,False,False,False,False,,,False,True,0.0,GLD,0.25,0.25,,,GLD,2007-02-12,2,False,False,HALF_POSITION_WAIT_DOWN,GLD,2007-02-12,2,False,False,1,0,1,1.0,1.0
2007-02-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2007-02-12,3,,,False,False,GLD,1.01805319071928,1.01805319071928,False,0.0006026957039624303,0.00023959779572707633,0.00015067392599060758,8.774914705596349e-05,0.7480508859233905,0.0,0.0,0.0002395977957270201,1.0061293525051227,1,0,False,1,0,0.008905864137116026,1.01805319071928,,0.08964704927648826,0.008905864137116026,1.01805319071928,,0.08964704927648826,0.000542902324661032,0.882508380228332,,0.5107281914492126,0,,,1.0,1.0,1.0,0.00023865171136638885,1.006124712971678,0.0,1.0,1.0,False,False,False,False,0.00023865171136638885,1.006124712971678,0.00023865171136644436,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.2519491140766095,0.2520405743592304,0.2520405743592304,0.2520405743592304,0.0,0.0,0.0,1,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0061293525051227,0.0002395977957270201,False,False,False,False,,,False,True,0.0,GLD,0.25,0.25,,,GLD,2007-02-12,3,False,False,HALF_POSITION_WAIT_DOWN,GLD,2007-02-12,3,False,False,1,0,1,1.0,1.0
2007-02-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.9746752078844154,0.9746752078844154,False,-0.0007529445716073502,-0.0001020341638634375,-0.00018823614290183754,8.77384184251437e-05,0.7479594256407696,0.7481234982148017,0.0007481234982148017,-0.000850081327922747,1.005274060729083,2,0,False,1,1,0.07324451115647568,0.9746752078844154,,0.10731496556751985,0.07324451115647568,0.9746752078844154,,0.10731496556751985,0.03457967253077299,0.887140764622339,,0.6035020448680415,0,,,1.0,1.0,1.0,-0.000850183163757956,1.0052693226800686,-0.000850183163757956,1.0,1.0,False,False,False,False,-0.000850183163757956,1.0052693226800686,-0.00010025835752600076,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.2520405743592304,1.0,1.0,0.2518765017851983,0.7481234982148017,0.7481234982148017,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.005274060729083,-0.000850081327922747,False,False,False,False,,,False,True,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,1,1,2,1.0,1.0
2007-02-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.1011567145852168,1.1011567145852168,False,0.02622058239550573,0.02622058239550573,0.02622058239550573,0.0,0.0,0.0,0.0,0.02622058239550573,1.0316329320684947,2,0,False,1,1,0.16641790188299632,1.1011567145852168,,0.13227980163885378,0.16641790188299632,1.1011567145852168,,0.13227980163885378,0.14510223815752676,0.8624654122156141,,0.6661042300361123,0,,,1.0,1.0,1.0,0.02622058239550573,1.0316280697850757,0.0,1.0,1.0,False,False,False,False,0.02622058239550573,1.0316280697850757,0.02622058239550573,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0316329320684947,0.02622058239550573,False,False,False,False,,,False,True,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,1,1,2,1.0,1.0
2007-02-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.9137352965183778,0.9137352965183778,False,-0.03950065891754684,-0.03950065891754684,-0.03950065891754684,0.0,0.0,0.0,0.0,-0.03950065891754684,0.9908827514907483,2,0,False,1,1,0.0841149791512028,0.9137352965183778,,0.16818571698131457,0.0841149791512028,0.9137352965183778,,0.16818571698131457,0.03280774283920329,0.7590927026274743,,0.6892714883885214,0,,,1.0,1.0,1.0,-0.03950065891754684,0.9908780812707282,-0.03950065891754684,1.0,1.0,False,False,False,False,-0.03950065891754684,0.9908780812707282,-0.03950065891754684,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9908827514907483,-0.03950065891754684,False,False,False,False,,,False,True,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,1,1,2,1.0,1.0
2007-02-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8582731425885564,0.8582731425885564,False,0.016358349410153794,0.016358349410153794,0.016358349410153794,0.0,0.0,0.0,0.0,0.016358349410153794,1.0070919577641286,2,0,False,1,1,0.026809159886843847,0.8582731425885564,,0.19456507132727063,0.026809159886843847,0.8582731425885564,,0.19456507132727063,0.003268566881373669,0.7466650088074112,,0.7393579376159706,0,,,1.0,1.0,1.0,0.016358349410153794,1.0070872111470175,-0.02378847508789761,1.0,1.0,False,False,False,False,0.016358349410153794,1.0070872111470175,0.016358349410153794,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.0070919577641286,0.016358349410153794,False,False,False,False,,,False,True,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,1,1,2,1.0,1.0
2007-03-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7337684827069568,0.7337684827069568,False,-0.009927852418505356,-0.009927852418505356,-0.009927852418505356,0.0,0.0,0.0,0.0,-0.009927852418505356,0.9970936974355827,2,0,False,1,1,,0.7337684827069568,,0.21438149216548608,-0.039697456130101005,0.7337684827069568,,0.21438149216548608,0.006770899464278002,0.6721154228764796,,0.7868333711241151,0,,,1.0,1.0,1.0,-0.009927852418505356,0.9970889979421858,-0.03348015903646906,1.0,1.0,False,False,False,False,-0.009927852418505356,0.9970889979421858,-0.009927852418505356,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9970936974355827,-0.009927852418505356,False,False,False,False,,,False,True,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,1,1,2,1.0,1.0
2007-03-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.4466326002843757,0.4466326002843757,False,-0.032057134915445484,-0.032057134915445484,-0.032057134915445484,0.0,0.0,0.0,0.0,-0.032057134915445484,0.9651297302535499,2,0,False,1,1,,0.4466326002843757,,0.23754640714928965,-0.14423742521718852,0.4466326002843757,,0.23754640714928965,0.0708920435131487,0.2948905454992248,,0.827254304855138,0,,,1.0,1.0,1.0,-0.032057134915445484,0.9651251814124467,-0.06446401597669194,1.0,1.0,False,False,False,False,-0.032057134915445484,0.9651251814124467,-0.032057134915445484,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9651297302535499,-0.032057134915445484,False,False,False,False,,,False,True,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,1,1,2,1.0,1.0
2007-03-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,AGG,0.25,AGG,2007-03-05,0,AGG,0.25,True,False,AGG,0.25128821284195246,0.18003768455379654,False,-0.012242957000559329,-0.012242957000559329,-0.012242957000559329,0.0,0.0,1.25,0.00125,-0.013477653304308612,0.9521220463555117,3,0,False,2,1,,0.18003768455379654,,0.25128821284195246,-0.24969221889756188,0.18003768455379654,,0.25128821284195246,0.17312244811639244,0.04965739845151318,,0.8609846494834872,0,,,1.0,1.0,1.0,-0.013477653304308612,0.9521175588221118,-0.07707284562306327,1.0,1.0,False,False,False,False,-0.013477653304308612,0.9521175588221118,-0.012242957000559329,1.25,0.00125,GLD,AGG,GLD,AGG,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,3,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9521220463555117,-0.013477653304308612,False,False,False,False,,,False,True,0.0,AGG,1.0,0.25,AGG,0.25,AGG,2007-03-05,0,True,False,HALF_POSITION_WAIT_DOWN,AGG,2007-03-05,0,True,False,2,1,3,1.0,1.0
2007-03-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,0.25,AGG,1.0,,,0,AGG,1.0,False,True,AGG,0.2559933248342716,0.2559933248342716,False,-0.0006960562701658901,-8.603628216563575e-05,-0.00017401406754147253,8.797778537583678e-05,0.75,0.750152518119092,0.000750152518119092,-0.0008361242599509433,0.9513259540141197,4,0,False,2,2,,0.05410597674747564,,0.2559933248342716,-0.29270269755457934,0.05410597674747564,,0.2559933248342716,0.2412994385568904,0.005185339585044413,,0.8820788196180905,0,,,1.0,1.0,1.0,-0.0008359717549540902,0.9513216154355407,-0.07784438665600257,1.0,1.0,False,False,False,False,-0.0008359717549540902,0.9513216154355407,-8.603628216563575e-05,0.75,0.00075,AGG,AGG,AGG,AGG,1.0,1.0,1.0,0.25,1.0,1.0,0.249847481880908,0.750152518119092,0.750152518119092,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9513259540141197,-0.0008361242599509433,False,False,False,False,,,False,True,0.0,AGG,0.25,1.0,AGG,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,2,2,4,1.0,1.0
2007-03-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.25857820597724923,0.25857820597724923,False,0.0007949935886402137,0.0007949935886402137,0.0007949935886402137,0.0,0.0,0.0,0.0,0.0007949935886402137,0.9520822520482679,4,0,False,2,2,,,,0.25857820597724923,-0.3354934684094061,-0.035043529264713436,,0.25857820597724923,0.3183894669709373,0.002460111367736162,,0.8971133608821787,0,,,1.0,1.0,1.0,0.0007949935886402137,0.9520779100205469,-0.07711127885566538,1.0,1.0,False,False,False,False,0.0007949935886402137,0.9520779100205469,0.0007949935886402137,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9520822520482679,0.0007949935886402137,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.25179458611694705,0.25179458611694705,False,-0.0008943736529392066,-0.0008943736529392066,-0.0008943736529392066,0.0,0.0,0.0,0.0,-0.0008943736529392066,0.9512307347666049,4,0,False,2,2,,,,0.25179458611694705,-0.35370469767439183,-0.09655958768657424,,0.25179458611694705,0.36681671378467884,0.020836846429425404,,0.8932732987020731,0,,,1.0,1.0,1.0,-0.0008943736529392066,0.951226396622279,-0.07793668621245176,1.0,1.0,False,False,False,False,-0.0008943736529392066,0.951226396622279,-0.0008943736529392066,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9512307347666049,-0.0008943736529392066,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.22858320775593355,0.22858320775593355,False,-0.002785145951985757,-0.002785145951985757,-0.002785145951985757,0.0,0.0,0.0,0.0,-0.002785145951985757,0.9485814183362653,4,0,False,2,2,,,,0.22858320775593355,-0.36729195607490206,-0.1535116132284694,,0.22858320775593355,0.40970344851063667,0.057353059289698805,,0.8317549945661917,0,,,1.0,1.0,1.0,-0.002785145951985757,0.9485770922743045,-0.08050476711832166,1.0,1.0,False,False,False,False,-0.002785145951985757,0.9485770922743045,-0.002785145951985757,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9485814183362653,-0.002785145951985757,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.2172055388285976,0.2172055388285976,False,0.0030925602989344547,0.0030925602989344547,0.0030925602989344547,0.0,0.0,0.0,0.0,0.0030925602989344547,0.951514963570919,4,0,False,2,2,,,,0.2172055388285976,-0.35976127969000626,-0.19437067181489454,,0.2172055388285976,0.4089088602246037,0.09987120830636009,,0.816371455683119,0,,,1.0,1.0,1.0,0.0030925602989344547,0.9515106241303507,-0.07766117266605232,1.0,1.0,False,False,False,False,0.0030925602989344547,0.9515106241303507,0.0030925602989344547,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.951514963570919,0.0030925602989344547,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.21387932604536553,0.21387932604536553,False,0.0025853320326352236,0.0025853320326352236,0.0025853320326352236,0.0,0.0,0.0,0.0,0.0025853320326352236,0.9539749456857707,4,0,False,2,2,,,,0.21387932604536553,-0.39347068156526543,-0.2540328717077851,,0.21387932604536553,0.4839234244923031,0.17941220928484602,,0.8204457777387827,0,,,1.0,1.0,1.0,0.0025853320326352236,0.9539705950263077,-0.07527662055080264,1.0,1.0,False,False,False,False,0.0025853320326352236,0.9539705950263077,0.0025853320326352236,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9539749456857707,0.0025853320326352236,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.20210673175339777,0.20210673175339777,False,-0.0011895195099650424,-0.0011895195099650424,-0.0011895195099650424,0.0,0.0,0.0,0.0,-0.0011895195099650424,0.9528401738758596,4,0,False,2,2,,,,0.20210673175339777,-0.38654363161651506,-0.2910789516653748,,0.20210673175339777,0.4868048224896616,0.2502919379788622,,0.806655103240871,0,,,1.0,1.0,1.0,-0.0011895195099650424,0.9528358283915909,-0.0763765970519783,1.0,1.0,False,False,False,False,-0.0011895195099650424,0.9528358283915909,-0.0011895195099650424,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9528401738758596,-0.0011895195099650424,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.18393082312756026,0.18393082312756026,False,-0.0010927764551970087,-0.0010927764551970087,-0.0010927764551970087,0.0,0.0,0.0,0.0,-0.0010927764551970087,0.9517989325682823,4,0,False,2,2,,,,0.18393082312756026,-0.37967169906983333,-0.3168776575276244,,0.18393082312756026,0.49024365522748425,0.3147676464195164,,0.7690808024969141,0,,,1.0,1.0,1.0,-0.0010927764551970087,0.9517945918326564,-0.07738591096018888,1.0,1.0,False,False,False,False,-0.0010927764551970087,0.9517945918326564,-0.0010927764551970087,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9517989325682823,-0.0010927764551970087,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.166134855969847,0.166134855969847,False,9.854004462006571e-05,9.854004462006571e-05,9.854004462006571e-05,0.0,0.0,0.0,0.0,9.854004462006571e-05,0.9518927228775669,4,0,False,2,2,,,,0.166134855969847,-0.3691164937644983,-0.30964263850716534,,0.166134855969847,0.48531714073946575,0.3172778731882654,,0.7284987182735232,0,,,1.0,1.0,1.0,9.854004462006571e-05,0.9518883817142046,-0.07729499652668781,1.0,1.0,False,False,False,False,9.854004462006571e-05,0.9518883817142046,9.854004462006571e-05,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9518927228775669,9.854004462006571e-05,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.14562907833048366,0.14562907833048366,False,-0.0006954440296177422,-0.0006954440296177422,-0.0006954440296177422,0.0,0.0,0.0,0.0,-0.0006954440296177422,0.9512307347666051,4,0,False,2,2,,,,0.14562907833048366,-0.3296990112258509,-0.2934383850722626,,0.14562907833048366,0.4007957511783402,0.29906459073841685,,0.6661820124837123,0,,,1.0,1.0,1.0,-0.0006954440296177422,0.951226396622279,-0.07793668621245176,1.0,1.0,False,False,False,False,-0.0006954440296177422,0.951226396622279,-0.0006954440296177422,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9512307347666051,-0.0006954440296177422,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.12988911052553465,0.12988911052553465,False,0.0009956167870235344,0.0009956167870235344,0.0009956167870235344,0.0,0.0,0.0,0.0,0.0009956167870235344,0.9521777960544715,4,0,False,2,2,,,,0.12988911052553465,-0.2700202857016283,-0.2539368120054625,,0.12988911052553465,0.2680888387416348,0.226143449171484,,0.6254124970366665,0,,,1.0,1.0,1.0,0.0009956167870235344,0.9521734535910161,-0.07701866449854622,1.0,1.0,False,False,False,False,0.0009956167870235344,0.9521734535910161,0.0009956167870235344,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9521777960544715,0.0009956167870235344,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
2007-03-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.11967701081817128,0.11967701081817128,False,0.0012924483010448018,0.0012924483010448018,0.0012924483010448018,0.0,0.0,0.0,0.0,0.0012924483010448018,0.9534084366292747,4,0,False,2,2,,,,0.11967701081817128,-0.15364102375490962,-0.19124579822924093,,0.11967701081817128,0.06869130059906692,0.12071998598368283,,0.6103866053312031,0,,,1.0,1.0,1.0,0.0012924483010448018,0.9534040885534097,-0.07582575883958131,1.0,1.0,False,False,False,False,0.0012924483010448018,0.9534040885534097,0.0012924483010448018,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,0.9534084366292747,0.0012924483010448018,False,False,False,False,,,False,True,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,2,2,4,1.0,1.0
