date,candidate,step_order,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_feature_missing,exposure_effective,final_exposure_after_overheat,r2_threshold,switch_buffer,entry_mode,initial_fraction,target_vol_enabled,overheat_enabled,source_policy,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale,final_exposure,drifted_exposure_before_trade,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,version,virtual_base_realized_vol,rebalance_delta,buy_delta,sell_delta,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2023-06-28,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.554646948157882,3.554646948157882,False,-0.0036842105263157,-0.0036336428597566308,-0.0036842105263157,5.005548332115417e-05,5.005548332115417e-08,-0.0036336927333562308,2.8540735491531546,203,0,False,105,85,,1.5726982984905995,0.7881564011113131,0.9439981634447048,3.554646948157882,,0.03615938122444,0.7512510153517927,0.6544000321338816,0.4011182545610204,0.8304579106718785,0.0151360778501724,10,0.9862744905053952,0.9862744905053952,0.9862744905053952,1.0,1.0,False,False,False,False,False,0.9862744905053952,0.9862744905053952,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0036842105263157,-0.0036842105263157,2.694038234495033,0.0,0.0,0.24712815329237853,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.9862744905053952,0.986224435022074,746.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.797944160331163,-0.0036336927333562308,0.0593864550007929,76.7692173126289,True,0.0,,,,,,,,,,,1.1,0.24712815329237853,5.005548332115417e-05,5.005548332115417e-05,0.0,FULL_POSITION,,,0.0,False,False,107.0,86.0,208.0
2023-06-29,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.357022108683036,3.357022108683036,False,-0.0026413100898046,-0.0026050567630887915,-0.0026413100898046,3.584912032916776e-05,3.584912032916776e-08,-0.002605092518820129,2.8466384235020934,203,0,False,105,85,,1.4148853670606067,0.7555558191469716,0.6943897544768902,3.357022108683036,,0.0307069641256085,0.7398325932758953,0.6568069609396989,0.295512770456637,0.8236364591543865,1.5979659668818869e-06,10,0.9862744905053952,0.9862744905053952,0.9862744905053952,1.0,1.0,False,False,False,False,False,0.9862744905053952,0.9862744905053952,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0026413100898046,-0.0026413100898046,2.6869224441239425,0.0,0.0,0.24477511376438174,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.9862744905053952,0.986238641385066,747.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.790655256931008,-0.002605092518820129,0.0557512721579152,74.62993665284185,True,0.0,,,,,,,,,,,1.1,0.24477511376438174,3.584912032916776e-05,3.584912032916776e-05,0.0,FULL_POSITION,,,0.0,False,False,107.0,86.0,208.0
2023-06-30,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.1770277033630965,3.1770277033630965,False,0.0068855932203391,0.006791084945217349,0.0068855932203391,9.258236618114868e-05,9.258236618114868e-08,0.006790991734116458,2.8659699215061143,203,0,False,105,85,,1.2502675272150894,0.6795864327657837,0.4927575560480557,3.1770277033630965,,0.060078837897286,0.7240287735445314,0.6200597937265491,0.2032369592378591,0.8182072865838934,0.0065181829552409,10,0.9862744905053952,0.9862744905053952,0.9862744905053952,1.0,1.0,False,False,False,False,False,0.9862744905053952,0.9862744905053952,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0068855932203391,0.0068855932203391,2.7054234990887798,0.0,0.0,0.2448026425484651,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.9862744905053952,0.9863670728715763,748.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.8096065737135953,0.006790991734116458,0.0620408391295845,67.95512419562101,True,0.0,,,,,,,,,,,1.1,0.2448026425484651,-9.258236618114868e-05,0.0,9.258236618114868e-05,FULL_POSITION,,,0.0,False,False,107.0,86.0,208.0
2023-07-03,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,4.430359397037502,4.430359397037502,False,0.0794318779589688,0.07834163496386869,0.0794318779589688,0.09201024019054094,9.201024019054094e-05,0.07824241649102803,3.090210333755355,203,0,False,105,85,,1.2717309572163082,0.7031342217010652,,4.430359397037502,,0.0999906326854478,0.7430080812279739,0.649804908128726,0.1826005805139529,0.7937919651387887,0.0136540536900287,10,0.9862744905053952,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.9862744905053952,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0794318779589688,0.0794318779589688,2.9203203682957257,0.0,0.0,0.27924804665402503,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.9872716502362773,749.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,3.029436981430025,0.07824241649102803,0.143642713829234,77.24496303796832,True,0.0,,,,,,,,,,,1.1,0.27924804665402503,-0.09201024019054094,0.0,0.09201024019054094,FULL_POSITION,,,0.0,False,False,107.0,86.0,208.0
2023-07-04,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159941.SZ,0.5,159941.SZ,2023-07-04 00:00:00,0,159941.SZ,0.5,True,False,159941.SZ,1.2009045744764544,,False,-0.0185185185185186,-0.016578915000847044,-0.0185185185185186,1.3411263890671514,0.0013411263890671515,-0.017897806969504493,3.0349023457066333,204,0,False,106,85,,1.2009045744764544,0.6405502256899678,,,,0.1406841125123397,0.744899831216012,0.6288766113694986,0.1084546361025329,0.8182758170662331,0.0134352723334341,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0185185185185186,-0.0199907407407406,2.8619410009332213,1.5,0.0015,0.27902201633682877,159985.SZ,159941.SZ,159985.SZ,159941.SZ,1.0,0.44763070502286817,0.8934956840442831,750.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.975216703110112,-0.017897806969504493,0.1208820641014196,-2.965505635407256,False,0.0,,,,,,,,,,,1.1,0.27902201633682877,-0.445864979021415,0.44763070502286817,0.8934956840442831,HALF_POSITION_WAIT_DOWN,159941.SZ,2023-07-04,0.0,True,False,108.0,86.0,209.0
2023-07-05,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159941.SZ,0.5,159941.SZ,0.5,159941.SZ,2023-07-04 00:00:00,1,,,False,False,159941.SZ,1.1391474235750445,1.1391474235750445,False,0.001194743130227,0.0005348037097047404,0.0005973715651135,0.00029525124661877733,2.9525124661877733e-07,0.0005345083005567908,3.036524526201793,204,0,False,106,85,,1.1391474235750445,0.5160932506869005,,,,0.1400628569573777,0.744419366656116,0.5218862043015577,0.0439335464900223,0.8369837444652595,0.0063283668158624,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0005973715651135,0.0005973715651135,2.8636506431082114,0.0,0.0,0.27882375618317373,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,0.44763070502286817,0.44792595626948695,751.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.9768069811338798,0.0005345083005567908,0.118675744226405,-3.5453811457787734,False,0.0,,,,,,,,,,,1.1,0.27882375618317373,-0.00029525124661877733,0.0,0.00029525124661877733,HALF_POSITION_WAIT_DOWN,159941.SZ,2023-07-04,1.0,False,False,108.0,86.0,209.0
2023-07-06,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159941.SZ,0.5,159941.SZ,0.5,159941.SZ,2023-07-04 00:00:00,2,,,False,False,159941.SZ,1.0652823806583167,1.0652823806583167,False,0.0011933174224343,0.0005341655191203375,0.0005966587112171,0.0002948991062633466,2.948991062633466e-07,0.0005338704624893165,3.0381456369549564,204,0,False,106,85,,1.0652823806583167,0.3413232944808861,,,,0.0962821629813398,0.741165186877852,0.3037771363750278,1.6976313181982228e-05,0.8479786409395559,0.0018680920438914,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0005966587112171,0.0005966587112171,2.8653592652103046,0.0,0.0,0.27764737426347075,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,0.44763070502286817,0.4479256041291315,752.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.978396210453639,0.0005338704624893165,0.1161367566848476,-4.600282131969404,False,0.0,,,,,,,,,,,1.1,0.27764737426347075,-0.0002948991062633466,0.0,0.0002948991062633466,HALF_POSITION_WAIT_DOWN,159941.SZ,2023-07-04,2.0,False,False,108.0,86.0,209.0
2023-07-07,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159941.SZ,0.5,159941.SZ,1.0,,,0,159941.SZ,1.0,False,True,159941.SZ,0.9339201397713912,0.9339201397713912,False,-0.0047675804529201,-0.0021341153993938698,-0.00238379022646,0.4488120459593156,0.0004488120459593156,-0.0025819696286545346,3.0303012371929094,205,0,False,106,86,,0.9339201397713912,,,,,0.0310900771578753,0.7096796973158295,0.0593887772387117,0.0583836191327018,0.8443547630252024,0.0004641601678009,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.00238379022646,-0.0028825983313467,2.8570995853737005,0.5,0.0005,0.27800402365839844,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,0.8952614100457363,0.4464493640864207,753.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.970706081896148,-0.0025819696286545346,0.1072312588401696,-6.7164548505747295,False,0.0,,,,,,,,,,,1.1,0.27800402365839844,0.4488120459593156,0.4488120459593156,0.0,FULL_POSITION,,,0.0,False,True,108.0,87.0,210.0
2023-07-10,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159941.SZ,1.0,159985.SZ,0.5,159985.SZ,2023-07-10 00:00:00,0,159985.SZ,0.5,True,False,159985.SZ,4.8303915155176,0.742819828376087,False,-0.0083832335329341,-0.007505185473437283,-0.0083832335329341,1.3421000882163452,0.0013421000882163452,-0.008837212851567577,3.003521820155467,206,0,False,107,86,,0.742819828376087,,,4.8303915155176,,0.0190568735888969,0.6111853824294229,2.3673287818937183e-06,0.1897551086236072,0.8347643187332726,0.0072792873632249,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0083832335329341,-0.0098706586826347,2.82889813054418,1.5,0.0015,0.2772012420552673,159941.SZ,159985.SZ,159941.SZ,159985.SZ,1.0,0.44763070502286817,0.8944693831934771,754.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.9444533199309855,-0.008837212851567577,0.1100055279159755,70.4485326729157,True,0.0,,,,,,,,,,,1.1,0.2772012420552673,-0.44683867817060896,0.44763070502286817,0.8944693831934771,HALF_POSITION_WAIT_DOWN,159985.SZ,2023-07-10,0.0,True,False,109.0,87.0,211.0
2023-07-11,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,0.5,159985.SZ,0.5,159985.SZ,2023-07-10 00:00:00,1,,,False,False,159985.SZ,4.414645538459454,4.414645538459454,False,0.0044820717131472,0.0020063129209191358,0.0022410358565736,0.0011060066581827233,1.1060066581827233e-06,0.002005204695265439,3.009544496211575,206,0,False,107,86,,0.6153638595951345,,,4.414645538459454,,0.0205952652098146,0.5502553917689549,0.0103132482168484,0.2911518960630003,0.8244017454752663,0.0429590248134407,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0022410358565736,0.0022410358565736,2.8352377926893237,0.0,0.0,0.2761475643266522,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.44763070502286817,0.4487367116810509,755.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.950357551553101,0.002005204695265439,0.1129401594644055,64.51601578711674,True,0.0,,,,,,,,,,,1.1,0.2761475643266522,-0.0011060066581827233,0.0,0.0011060066581827233,HALF_POSITION_WAIT_DOWN,159985.SZ,2023-07-10,1.0,False,False,109.0,87.0,211.0
2023-07-12,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,0.5,159985.SZ,0.5,159985.SZ,2023-07-10 00:00:00,2,,,False,False,159985.SZ,4.304300224555064,4.304300224555064,False,0.0163609320773425,0.007323655560612082,0.0081804660386712,0.004015951016676289,4.015951016676289e-06,0.0073196101981534145,3.0315731887978417,206,0,False,107,86,,0.5077814029768719,,,4.304300224555064,,0.0024954434826587,0.4959075309794583,0.0274173896036196,0.3943761017483126,0.830438298519247,0.0787058412813961,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.44763070502286817,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0081804660386712,0.0081804660386712,2.858431359163976,0.0,0.0,0.2735500149046356,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.44763070502286817,0.45164665603954446,756.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.9719530187756478,0.0073196101981534145,0.1285024863753967,59.52084888068094,True,0.0,,,,,,,,,,,1.1,0.2735500149046356,-0.004015951016676289,0.0,0.004015951016676289,HALF_POSITION_WAIT_DOWN,159985.SZ,2023-07-10,2.0,False,False,109.0,87.0,211.0
2023-07-13,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,0.5,159985.SZ,1.0,,,0,159985.SZ,1.0,False,True,159985.SZ,3.8742939622450505,3.8742939622450505,False,-0.0073170731707316,-0.0032753466221184997,-0.0036585365853658,0.4494458511601027,0.0004494458511601027,-0.0037233203823281436,3.0202856705534713,207,0,False,107,87,,0.5143977973798501,,,3.8742939622450505,0.0815925932545744,0.010197493166158,0.5308202262142911,0.0051325590331304,0.3011764832884174,0.8179485189206384,0.2265282034783234,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.44763070502286817,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0036585365853658,-0.004156707317073,2.846549696617988,0.5,0.0005,0.2742206971976638,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.4458155588856336,757.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.960887485525519,-0.0037233203823281436,0.1180397220009339,53.45118400439332,True,0.0,,,,,,,,,,,1.1,0.2742206971976638,0.4494458511601027,0.4494458511601027,0.0,FULL_POSITION,,,0.0,False,True,109.0,88.0,212.0
2023-07-14,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.3872370600419366,3.3872370600419366,False,0.0004914004914005,0.0004399318968283793,0.0004914004914005,4.60575843491684e-05,4.60575843491684e-08,0.00043988581898202206,3.0216142513892223,207,0,False,107,87,,0.5317871561880012,,,3.3872370600419366,0.1017336461125211,0.0093927602120422,0.5715641376894995,0.0038564214497223,0.3055393354391128,0.7988232582113114,0.326498140118535,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0004914004914005,0.0004914004914005,2.847948492537702,0.0,0.0,0.27424445932577707,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8953074676300855,758.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.962189937942003,0.00043988581898202206,0.1161362826521943,44.41466492657768,True,0.0,,,,,,,,,,,1.1,0.27424445932577707,-4.60575843491684e-05,0.0,4.60575843491684e-05,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-17,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.065647444153344,3.065647444153344,False,0.0098231827111985,0.008794316405164468,0.0098231827111985,0.0009130744344109099,9.130744344109099e-07,0.008793395300864537,3.048184499948414,207,0,False,107,87,,0.5666296815567631,,,3.065647444153344,0.1375039779505107,0.0008749110777739,0.6160187022028535,0.0432998570069349,0.2747599079154695,0.7937823368385472,0.4532299925898033,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0098231827111985,0.0098231827111985,2.875924410931982,0.0,0.0,0.27438839952062943,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8961744844801472,759.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.9882376450225707,0.008793395300864537,0.1244291717179082,38.45070299559268,True,0.0,,,,,,,,,,,1.1,0.27438839952062943,-0.0009130744344109099,0.0,0.0009130744344109099,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-18,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.741096475281512,2.741096475281512,False,0.0014591439688715,0.001306315287031631,0.0014591439688715,0.00013664312220007524,1.3664312220007525e-07,0.001306178465410479,3.0521659729008443,207,0,False,107,87,,0.6753434435533681,,,2.741096475281512,0.1875845697566025,0.0020319597246216,0.6466871277238224,0.1142310799680584,0.1740787943503643,0.7867531166028189,0.5722254112800939,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0014591439688715,0.0014591439688715,2.880120798691124,0.0,0.0,0.2704821503816457,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8953980531679364,760.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,2.992140816684028,0.001306178465410479,0.1235709803279583,33.58085000862532,True,0.0,,,,,,,,,,,1.1,0.2704821503816457,-0.00013664312220007524,0.0,0.00013664312220007524,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-19,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.757840349689934,2.757840349689934,False,0.0228266148615832,0.020435787407551937,0.0228266148615832,0.002097550462346831,2.0975504623468313e-06,0.020433646991994348,3.114532854952077,207,0,False,107,87,,0.8915856713776191,0.389954679435019,,2.757840349689934,0.2902060310546897,0.038771989217486,0.6588326626242171,0.2285769405040217,0.0168180558192018,0.8029287975050099,0.5887063541826387,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0228266148615832,0.0228266148615832,2.945864206917682,0.0,0.0,0.2712728479293563,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8973589605080832,761.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,3.053281165882487,0.020433646991994348,0.1456548347613218,34.49108118513408,True,0.0,,,,,,,,,,,1.1,0.2712728479293563,-0.002097550462346831,0.0,0.002097550462346831,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-20,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.814620299692681,2.814620299692681,False,0.0071225071225071,0.006376505769556506,0.0071225071225071,0.0006636345535789845,6.636345535789845e-07,0.006375837903333403,3.1343906115798577,207,0,False,107,87,,0.9806743732149996,0.4552900944839664,,2.814620299692681,0.3736634686770066,0.1357186941574228,0.7037444750608421,0.2927281345290203,0.0054463540526269,0.819439801790755,0.6637984545923632,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0071225071225071,0.0071225071225071,2.966846145713392,0.0,0.0,0.2690600437153136,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8959250445993153,762.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,3.0727483916694545,0.006375837903333403,0.1498220061800899,34.79137647832606,True,0.0,,,,,,,,,,,1.1,0.2690600437153136,-0.0006636345535789845,0.0,0.0006636345535789845,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-21,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.6543038260058,2.6543038260058,False,-0.0084865629420083,-0.007597692305904244,-0.0084865629420083,0.0008018638941658107,8.018638941658107e-07,-0.007598488077483312,3.1105739818875926,207,0,False,107,87,,0.9008615305380054,0.5024327368742196,,2.6543038260058,0.414729276652175,0.2163391589993256,0.6685131060860534,0.347386700194495,0.0118785526855649,0.8254638574139305,0.723687360042695,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,-0.0084865629420083,-0.0084865629420083,2.9416678191585404,0.0,0.0,0.2700873719790718,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8944595461515705,763.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,3.049400149650248,-0.007598488077483312,0.1361119364684908,36.65214951481077,True,0.0,,,,,,,,,,,1.1,0.2700873719790718,0.0008018638941658107,0.0008018638941658107,0.0,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
2023-07-24,candidate_non_cash_asset_vol,4,v1_1_staged_50_plus_ma60_overheat,04_add_staged_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.503527797950494,2.503527797950494,False,0.0019020446980504,0.0017028272183466178,0.0019020446980504,0.00017804853589231673,1.7804853589231672e-07,0.0017026488666247452,3.115870197152406,207,0,False,107,87,,0.8362231729150427,0.5380935075768585,,2.503527797950494,0.4255695931960519,0.3035089805650529,0.6424438853153704,0.396527246275142,0.0051832453559084,0.8291568830415481,0.7536038530394078,10,0.8952614100457363,0.8952614100457363,0.8952614100457363,1.0,1.0,False,False,False,False,False,0.8952614100457363,0.8952614100457363,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,0.0019020446980504,0.0019020446980504,2.9472630028373965,0.0,0.0,0.27013667426129406,159985.SZ,159985.SZ,159985.SZ,159985.SZ,1.0,0.8952614100457363,0.8954394585816287,764.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,3.0545922073589353,0.0017026488666247452,0.1344322903112915,35.04197735758,True,0.0,,,,,,,,,,,1.1,0.27013667426129406,-0.00017804853589231673,0.0,0.00017804853589231673,FULL_POSITION,,,0.0,False,False,109.0,88.0,212.0
